Title;ID;Frame;Pearson;ObjPear;Spearman;ObjSp;Overlap;K1;K2;M1;M2;Inters;I1;I2;ICQ;CCFmin;CCFmax;ChR;ChG;ThR;ThG;SiR;SiG;ROI;Ref;Treatment;Feeding
Negative Prop-Tyr;Green/Red;0;0.754;0.754;0.867;0.867;0.864;1.466;0.509;1;0.964;0.68;1;0.68;0.4;0.237;0.757;1;2;0.78255;0.07883;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Lys;Blue/Green;0;0.575;0.461;0.664;0.48;0.679;0.124;4;0.845;1;0.571;0.633;1;0.324;0.136;0.586;0;1;12.485;1.3494;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.743;0.668;0.721;0.605;0.821;0.464;1;0.879;1;0.616;0.674;1;0.345;0.169;0.758;0;2;10.981;3.331;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.788;0.788;0.887;0.887;0.857;2.749;0;1;1;1;1;1;0.406;0.32;0.788;1;2;0.13572;0.0001;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.59;0.468;0.668;0.47;0.688;0.13;3.656;0.848;0.91;0.574;0.639;0.848;0.329;0.144;0.592;0;1;13.16;1.4254;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.735;0.658;0.721;0.599;0.815;0.449;1;1;1;1;1;1;0.344;0.158;0.745;0;2;10.913;3.2052;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.778;0.778;0.877;0.877;0.849;2.623;0;1;1;1;1;1;0.404;0.304;0.778;1;2;0.15947;0.00413;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.055;-0.201;0.259;-0.373;0.205;0;1;1;0;0.328;1;0;0.202;0.016;0.098;0;1;28.768;5.0919;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.752;0.689;0.744;0.62;0.838;1;1;1;1;0.703;1;1;0.329;0.197;0.766;0;2;10.222;6.0776;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.275;0.094;0.459;0.081;0.48;3;0;1;1;0.551;1;1;0.217;0.082;0.275;1;2;3.4386;7.9683;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.026;-0.214;0.184;-0.409;0.193;0.065;1;1;0;0;1;0;0.169;0.015;0.11;0;1;28.635;5.3956;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.743;0.679;0.744;0.623;0.84;1.005;1;1;1;1;1;1;0.325;0.196;0.753;0;2;10.215;6.7375;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.294;0.294;0.483;0.483;0.553;3.152;0;1;1;1;1;1;0.2;0.091;0.295;1;2;3.0146;0.00158;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.258;0.09;0.553;0.242;0.457;0.108;2;1;1;1;1;1;0.236;0.149;0.293;0;1;16.836;2.8815;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.661;0.542;0.713;0.549;0.81;0.794;1;1;1;1;1;1;0.289;0.043;0.666;0;2;13.897;8.0185;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.614;0.614;0.827;0.827;0.784;3.611;0;1;1;1;1;1;0.354;0.277;0.614;1;2;0.54032;0.00047;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.323;0.129;0.588;0.256;0.495;0.119;2;1;1;1;1;1;0.274;0.17;0.342;0;1;16.101;2.7575;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.685;0.561;0.716;0.552;0.806;0.624;1;1;1;1;1;1;0.315;0.041;0.697;0;2;13.112;6.8562;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.663;0.663;0.841;0.841;0.804;2.913;0;1;1;1;1;1;0.373;0.249;0.663;1;2;0.44329;0.00061;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.689;0.689;0.748;0.748;0.856;0;11.243;1;1;0.753;1;1;0.311;-0.108;0.735;0;1;0.40054;0.53853;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.685;0.685;0.721;0.721;0.869;0;3.203;1;1;0.716;1;1;0.306;-0.019;0.718;0;2;0.40054;3.3706;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.807;0.807;0.864;0.864;0.914;4;0.235;1;1;0.878;1;0.878;0.364;0.234;0.807;1;2;0.127;0.00049;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.694;0.694;0.752;0.752;0.859;0;10.947;1;1;0.745;1;1;0.308;-0.082;0.732;0;1;0.45547;0.58742;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.678;0.678;0.724;0.724;0.864;0;3.568;1;1;0.711;1;1;0.303;0.023;0.719;0;2;0.45547;3.0717;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.813;0.813;0.867;0.867;0.918;3;0.271;1;1;0.86;1;0.86;0.374;0.281;0.813;1;2;0.16509;0.00021;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.346;0.274;0.627;0.466;0.532;0;1.885;1;1;0.688;1;0.925;0.23;0.074;0.346;0;1;11.012;2.0512;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.658;0.552;0.714;0.572;0.825;1;1.203;1;1;0.75;1;0.919;0.302;0.216;0.663;0;2;11.773;7.1175;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.461;0.395;0.802;0.709;0.668;2;0.251;1;1;0.894;1;0.951;0.291;0.111;0.461;1;2;0.46638;1.7278;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.383;0.298;0.657;0.477;0.556;0.169;1.823;0.883;0.96;0.694;0.741;0.916;0.249;0.084;0.383;0;1;11.431;2.0492;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.66;0.547;0.719;0.564;0.819;0.493;1.361;0.916;0.963;0.74;0.788;0.925;0.304;0.23;0.661;0;2;11.202;5.7448;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.505;0.505;0.824;0.824;0.71;1.555;0.324;0.982;1;0.831;0.831;1;0.325;0.142;0.505;1;2;0.00011;0.7583;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.659;0.588;0.752;0.657;0.804;0.069;9.416;0.918;0.976;0.709;0.74;0.944;0.317;0.344;0.683;0;1;13.203;1.1993;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.81;0.764;0.83;0.772;0.899;0.465;1.738;0.945;0.99;0.766;0.798;0.951;0.36;0.376;0.819;0;2;12.803;4.2152;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.819;0.817;0.881;0.878;0.907;5.499;0.15;1;0.981;0.778;1;0.778;0.38;0.381;0.822;1;2;0.41732;0.00014;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.707;0.707;0.779;0.779;0.857;0.074;9.975;0.941;1;0.805;0.805;1;0.339;0.319;0.732;0;1;0.88548;0.28537;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.808;0.777;0.827;0.786;0.901;0.376;2.156;0.945;0.993;0.763;0.785;0.964;0.361;0.342;0.823;0;2;9.93;3.0761;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.826;0.826;0.889;0.889;0.911;4.299;0.193;1;0.985;0.795;1;0.795;0.392;0.348;0.828;1;2;0.31115;0.00093;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.532;0.412;0.664;0.488;0.715;0.091;5.626;0.882;0.943;0.679;0.733;0.903;0.28;0.088;0.535;0;1;15.603;1.9596;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.701;0.611;0.758;0.642;0.838;0.466;1.506;0.924;0.973;0.738;0.786;0.924;0.332;0.144;0.709;0;2;14.386;5.7686;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.709;0.709;0.827;0.827;0.853;3.966;0.183;1;0.97;0.744;1;0.744;0.347;0.188;0.709;1;2;0.72253;0.00036;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.567;0.567;0.646;0.646;0.845;0.112;6.401;1;1;1;1;1;0.261;0.072;0.568;0;1;0.88795;0.00012;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.688;0.688;0.733;0.733;0.896;0.397;2.023;1;1;1;1;1;0.313;0.112;0.692;0;2;0.88795;0.00467;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.717;0.717;0.81;0.81;0.891;2.989;0.266;1;1;1;1;1;0.34;0.162;0.717;1;2;0.00012;0.00467;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.563;0.493;0.658;0.537;0.745;0.098;5.665;0.892;0.968;0.718;0.76;0.93;0.261;0.108;0.592;0;1;9.8378;2.0633;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.737;0.677;0.767;0.673;0.866;0.746;1.006;0.952;0.976;0.807;0.862;0.927;0.312;0.178;0.766;0;2;10.223;6.9341;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.73;0.73;0.826;0.826;0.872;5.657;0.134;1;0.979;0.834;1;0.834;0.337;0.177;0.735;1;2;0.857;0.00018;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.547;0.47;0.637;0.5;0.728;0.103;5.148;0.881;0.955;0.698;0.752;0.906;0.258;0.105;0.588;0;1;11.474;2.3837;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.71;0.636;0.732;0.621;0.846;0.562;1.273;0.924;0.964;0.755;0.814;0.913;0.304;0.173;0.749;0;2;11.83;7.5314;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.725;0.725;0.824;0.824;0.872;4.245;0.179;1;0.98;0.846;1;0.846;0.333;0.224;0.73;1;2;0.88673;0.00052;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.325;0.184;0.492;0.187;0.525;0.069;4.016;0.8;0.849;0.605;0.702;0.813;0.198;0.041;0.334;0;1;22.035;2.9017;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.597;0.496;0.694;0.546;0.791;0.413;1.514;0.93;0.971;0.777;0.823;0.932;0.276;0.043;0.615;0;2;12.268;7.4146;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.445;0.445;0.707;0.707;0.691;3.671;0.13;1;0.931;0.71;1;0.71;0.259;0.097;0.445;1;2;1.4275;0.00016;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.493;0.493;0.665;0.665;0.743;0.08;6.904;0.904;1;0.748;0.748;1;0.245;0.121;0.512;0;1;0.12183;0.74586;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.622;0.622;0.697;0.697;0.851;0.348;2.078;0.938;1;0.817;0.817;1;0.282;0.035;0.637;0;2;0.12183;1.9532;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.559;0.559;0.81;0.81;0.767;3.168;0.186;1;0.966;0.743;1;0.743;0.327;0.122;0.559;1;2;0.77953;0.0002;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.635;0.635;0.746;0.746;0.827;0.093;7.354;0.918;1;0.753;0.753;1;0.298;0.315;0.636;0;1;0.30706;0.49026;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.764;0.764;0.797;0.796;0.905;0.445;1.842;0.979;1;0.918;0.918;1;0.325;0.319;0.775;0;2;0.60021;0.02923;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.764;0.764;0.867;0.867;0.884;3.794;0.206;1;0.987;0.768;1;0.768;0.356;0.357;0.764;1;2;0.41145;0.00021;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.623;0.623;0.736;0.736;0.815;0.096;6.933;0.905;1;0.732;0.732;1;0.303;0.322;0.627;0;1;0.20216;0.51677;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.745;0.672;0.779;0.689;0.868;0.362;2.081;0.924;0.98;0.739;0.771;0.947;0.33;0.315;0.759;0;2;9.4606;4.0141;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.771;0.771;0.872;0.872;0.887;3.026;0.26;1;0.988;0.79;1;0.79;0.362;0.364;0.771;1;2;0.27569;0.00092;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.373;0.28;0.627;0.456;0.553;0.117;2.618;0.847;0.945;0.64;0.686;0.905;0.26;0.044;0.401;0;1;13.545;2.0137;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.683;0.583;0.71;0.564;0.816;0.738;0.903;0.912;0.938;0.709;0.79;0.874;0.299;0.226;0.718;0;2;14.941;8.7228;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.584;0.584;0.861;0.861;0.758;3.476;0.165;1;0.984;0.825;1;0.825;0.366;0.127;0.584;1;2;0.34939;0.00017;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Green;0;0.363;0.263;0.621;0.441;0.547;0.127;2.35;0.846;0.934;0.635;0.685;0.897;0.261;0.079;0.4;0;1;13.726;2.2182;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Blue/Red;0;0.677;0.576;0.712;0.568;0.813;0.606;1.09;0.909;0.942;0.701;0.775;0.88;0.299;0.291;0.708;0;2;14.511;7.4429;0;0;-;-;No Fluorophore;Prop-Lys
Negative Prop-Lys;Green/Red;0;0.594;0.594;0.864;0.864;0.77;2.693;0.22;1;0.99;0.845;1;0.845;0.372;0.213;0.594;1;2;0.29951;0.00011;0;0;-;-;No Fluorophore;Prop-Lys
Negative Phe-Az;Blue/Green;0;0.575;0.411;0.647;0.413;0.749;0.092;6;0.921;1;0.672;0.78;1;0.286;0.239;0.614;0;1;42.21;5.7038;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.389;0.113;0.53;0.106;0.606;0.216;2;0.88;1;0.621;0.77;1;0.22;0.108;0.403;0;2;52.829;16.637;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.797;0.797;0.839;0.839;0.91;2.824;0;1;1;1;1;1;0.362;0.228;0.805;1;2;2.0419;0.00173;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.6;0.414;0.667;0.414;0.753;0.118;4.798;0.921;0.866;0.663;0.798;0.796;0.303;0.256;0.645;0;1;36.405;6.5277;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.42;0.14;0.561;0.143;0.616;0.204;2;1;1;1;1;1;0.258;0.12;0.451;0;2;41.865;13.423;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.795;0.795;0.841;0.841;0.905;2.006;0;1;1;1;1;1;0.363;0.275;0.798;1;2;1.9057;0.00092;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.59;0.428;0.648;0.421;0.747;0;5;1;1;0.638;1;1;0.306;0.225;0.648;0;1;31.343;5.8076;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.374;0.098;0.524;0.086;0.576;0;2;1;1;0.593;1;1;0.245;0.096;0.398;0;2;41.055;12.734;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.847;0.847;0.878;0.878;0.925;2;0;1;1;0.737;1;1;0.398;0.239;0.847;1;2;1.4177;0.00014;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.633;0.452;0.674;0.412;0.749;0.081;7;1;1;1;1;1;0.33;0.224;0.662;0;1;30.394;3.579;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.44;0.185;0.61;0.18;0.604;0.171;2;1;1;1;1;1;0.275;0.272;0.499;0;2;30.761;8.7484;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.78;0.78;0.835;0.835;0.875;2.483;0;1;1;1;1;1;0.398;0.263;0.781;1;2;1.2073;0.0002;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.636;0.464;0.681;0.427;0.744;0.092;6;1;1;1;1;1;0.33;0.252;0.661;0;1;30.71;3.5765;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.441;0.177;0.609;0.155;0.598;0.163;2;1;1;1;1;1;0.276;0.259;0.454;0;2;32.401;8.3815;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.811;0.811;0.851;0.851;0.891;2.103;0;1;1;1;1;1;0.404;0.264;0.811;1;2;0.77941;0.00789;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.563;0.339;0.624;0.301;0.668;0.095;5;1;1;1;1;1;0.329;0.208;0.676;0;1;41.044;4.2478;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.572;0.369;0.634;0.334;0.687;0.28;2;1;1;1;1;1;0.331;0.16;0.601;0;2;34.655;9.2834;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.813;0.813;0.816;0.816;0.886;2.729;0;1;1;1;1;1;0.395;0.392;0.819;1;2;0.97265;0.00364;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.581;0.349;0.644;0.327;0.68;0;4.239;1;1;0.561;1;0.695;0.339;0.224;0.643;0;1;41.799;4.57;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.539;0.289;0.625;0.258;0.655;0;1.645;1;1;0.565;1;0.737;0.332;0.172;0.561;0;2;37.742;9.4403;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.826;0.826;0.805;0.805;0.893;2;0.337;1;1;0.624;1;0.624;0.397;0.439;0.828;1;2;0.92964;0.01145;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.62;0.437;0.624;0.358;0.721;0;5.68;1;1;0.55;1;0.694;0.315;0.271;0.622;0;1;48.75;4.8072;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.52;0.307;0.606;0.296;0.661;0;1.614;1;1;0.571;1;0.771;0.316;0.141;0.547;0;2;39.747;11.607;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.74;0.74;0.789;0.789;0.847;3;0.233;1;1;0.614;1;0.614;0.383;0.334;0.74;1;2;1.5187;0.00337;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.702;0.561;0.659;0.451;0.778;0;5.861;1;1;0.562;1;0.732;0.342;0.292;0.719;0;1;42.231;4.057;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.557;0.357;0.627;0.335;0.678;0;1.841;1;1;0.572;1;0.776;0.337;0.224;0.581;0;2;37.903;9.7002;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.812;0.812;0.809;0.809;0.886;3;0.295;1;1;0.643;1;0.643;0.401;0.407;0.812;1;2;0.9381;0.00673;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.429;0.197;0.571;0.2;0.593;0.084;4.213;0.881;0.744;0.582;0.741;0.731;0.272;0.069;0.458;0;1;41.627;4.8225;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.418;0.15;0.593;0.18;0.601;0.255;1.413;0.87;0.812;0.617;0.73;0.8;0.276;0.149;0.461;0;2;37.508;11.908;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.633;0.633;0.774;0.774;0.788;2.771;0.224;1;0.949;0.62;1;0.62;0.331;0.211;0.634;1;2;1.9571;0.00091;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.535;0.32;0.625;0.326;0.678;0.098;4.709;0.895;0.799;0.593;0.755;0.735;0.301;0.05;0.59;0;1;35.883;4.5374;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.454;0.189;0.624;0.225;0.62;0.252;1.526;0.886;0.823;0.624;0.742;0.796;0.292;0.116;0.5;0;2;33.829;10.3;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.705;0.705;0.812;0.812;0.832;2.593;0.267;1;0.955;0.622;1;0.622;0.352;0.197;0.711;1;2;1.7666;0.00191;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.698;0.539;0.672;0.467;0.77;0.094;6.278;0.919;0.815;0.558;0.735;0.699;0.356;0.215;0.75;0;1;32.046;3.3342;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.683;0.562;0.692;0.531;0.769;0.317;1.862;0.88;0.918;0.568;0.628;0.857;0.363;0.148;0.737;0;2;20.995;5.5839;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.822;0.822;0.774;0.773;0.88;3.14;0.246;1;0.966;0.536;1;0.536;0.4;0.381;0.824;1;2;1.0716;0.00011;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.687;0.528;0.683;0.475;0.762;0.106;5.494;0.914;0.843;0.57;0.726;0.727;0.36;0.205;0.741;0;1;31.047;3.4819;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.659;0.512;0.691;0.494;0.748;0.291;1.925;0.878;0.904;0.576;0.644;0.845;0.367;0.144;0.707;0;2;23.783;6.0278;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.829;0.829;0.782;0.782;0.885;2.616;0.299;1;0.968;0.553;1;0.553;0.407;0.384;0.833;1;2;1.0388;0.00066;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.663;0.513;0.715;0.525;0.785;0.087;7.079;0.922;0.904;0.656;0.755;0.833;0.339;0.25;0.724;0;1;38.253;3.7156;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.558;0.334;0.641;0.316;0.711;0.281;1.796;0.902;0.843;0.639;0.754;0.806;0.316;0.227;0.598;0;2;41.875;13.752;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.853;0.853;0.885;0.885;0.925;3.493;0.245;1;0.976;0.735;1;0.735;0.415;0.388;0.853;1;2;0.86128;0.00907;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.645;0.5;0.685;0.489;0.766;0.102;5.743;0.903;0.898;0.624;0.727;0.816;0.329;0.199;0.714;0;1;36.273;3.7842;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.565;0.358;0.647;0.348;0.71;0.269;1.875;0.889;0.858;0.624;0.727;0.815;0.321;0.174;0.599;0;2;38.48;10.81;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.85;0.85;0.884;0.884;0.918;2.737;0.308;1;0.978;0.711;1;0.711;0.412;0.317;0.85;1;2;0.84497;0.00315;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.684;0.543;0.693;0.502;0.766;0.079;7.463;0.906;0.882;0.585;0.693;0.791;0.362;0.078;0.735;0;1;31.934;2.4826;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.645;0.491;0.687;0.461;0.74;0.261;2.097;0.892;0.883;0.596;0.678;0.831;0.357;0.083;0.672;0;2;29.545;6.8139;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.862;0.862;0.85;0.85;0.908;3.256;0.253;1;0.981;0.586;1;0.586;0.433;0.259;0.862;1;2;0.68294;0.00311;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.699;0.564;0.705;0.53;0.782;0.089;6.842;0.919;0.887;0.599;0.72;0.78;0.362;0.096;0.744;0;1;30.739;2.9309;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.661;0.531;0.708;0.516;0.759;0.244;2.361;0.896;0.919;0.615;0.678;0.868;0.354;0.074;0.686;0;2;25.283;5.3222;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.855;0.855;0.833;0.833;0.906;2.668;0.308;1;0.976;0.583;1;0.583;0.415;0.242;0.856;1;2;0.98512;0.00026;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.671;0.538;0.629;0.438;0.73;0.08;6.634;0.893;0.833;0.495;0.605;0.731;0.371;0.293;0.739;0;1;26.899;1.7613;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.609;0.465;0.611;0.381;0.679;0.175;2.626;0.848;0.833;0.482;0.557;0.783;0.363;0.341;0.648;0;2;25.111;3.4241;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.837;0.837;0.763;0.763;0.874;2.117;0.361;1;0.966;0.464;1;0.464;0.423;0.536;0.837;1;2;0.45014;0.0004;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.688;0.553;0.598;0.388;0.735;0.091;5.922;0.877;0.801;0.463;0.6;0.67;0.377;0.276;0.726;0;1;29.493;2.1349;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Red;0;0.629;0.484;0.6;0.375;0.686;0.166;2.842;0.829;0.834;0.458;0.533;0.767;0.372;0.333;0.661;0;2;25.833;3.0164;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Green/Red;0;0.875;0.875;0.675;0.675;0.901;1.789;0.453;1;0.969;0.462;1;0.463;0.423;0.497;0.877;1;2;0.43819;0.0003;0;0;-;-;No Fluorophore;Phe-Az
Negative Phe-Az;Blue/Green;0;0.575;0.372;0.655;0.379;0.721;0.074;7.021;0.891;0.863;0.63;0.756;0.791;0.308;0.069;0.64;0;1;49.086;4.0269;0;0;-;-;No Fluorophore;Phe-Az
