Title;ID;Frame;Pearson;ObjPear;Spearman;ObjSp;Overlap;K1;K2;M1;M2;Inters;I1;I2;ICQ;CCFmin;CCFmax;ChR;ChG;ThR;ThG;SiR;SiG;ROI;Ref;Treatment;Feeding
Negative Control;Blue/Green;0;0.419;0.419;0.309;0.309;0.497;0.175;1.412;1;1;1;1;1;0.332;0.249;0.423;0;1;0.00056;0.00005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.707;0.707;0.351;0.351;0.758;2.331;0.246;1;1;1;1;1;0.362;0.436;0.711;0;2;0.00056;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.565;0.565;0.69;0.69;0.612;5.35;0.07;1;1;1;1;1;0.452;0.305;0.565;1;2;0.00005;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.428;0.428;0.296;0.296;0.509;0.17;1.525;0.984;1;0.975;0.975;1;0.32;0.262;0.434;0;1;0.00059;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.697;0.697;0.385;0.385;0.747;2.041;0.274;1;1;1;1;1;0.35;0.426;0.702;0;2;0.00059;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.595;0.595;0.665;0.665;0.641;5.249;0.078;1;1;0.974;1;0.975;0.455;0.318;0.596;1;2;0.00006;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.561;0.561;0.414;0.414;0.63;0.145;2.739;1;1;1;1;1;0.38;0.339;0.592;0;1;0.00188;0.00005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.657;0.657;0.494;0.494;0.718;1.771;0.291;0.994;1;0.986;0.986;1;0.385;0.357;0.698;0;2;0.00188;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.714;0.714;0.673;0.673;0.752;8.055;0.07;1;1;0.986;0.986;1;0.474;0.374;0.714;1;2;0.00005;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.566;0.566;0.408;0.408;0.637;0.148;2.734;0.996;1;0.992;0.992;1;0.372;0.34;0.597;0;1;0.0006;0.00005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.651;0.651;0.452;0.452;0.713;1.591;0.319;0.997;1;0.992;0.992;1;0.377;0.352;0.695;0;2;0.0006;0.00054;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.732;0.732;0.727;0.727;0.768;7.364;0.08;1;1;0.985;0.992;0.993;0.474;0.383;0.732;1;2;0.00005;0.00054;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.21;0.21;0.423;0.423;0.273;0.23;0.324;0.964;1;0.935;0.935;1;0.323;0.113;0.21;0;1;0.00048;0.00005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.571;0.571;0.397;0.397;0.668;2.686;0.166;1;1;1;1;1;0.326;0.377;0.573;0;2;0.00048;0.00172;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.334;0.334;0.7;0.7;0.374;1.782;0.078;1;0.999;0.935;1;0.935;0.472;0.147;0.334;1;2;0.00005;0.00172;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.22;0.22;0.423;0.423;0.285;0.244;0.334;1;1;1;1;1;0.321;0.123;0.22;0;1;0.00109;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.577;0.577;0.424;0.424;0.672;2.538;0.178;1;1;1;1;1;0.325;0.381;0.578;0;2;0.00109;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.344;0.344;0.672;0.672;0.385;1.703;0.087;1;1;1;1;1;0.472;0.153;0.345;1;2;0.00006;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.621;0.621;0.52;0.52;0.693;0.162;2.97;0.996;1;0.988;0.988;1;0.388;0.387;0.635;0;1;0.00056;0.00005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.633;0.633;0.546;0.546;0.701;2.249;0.219;1;1;1;1;1;0.39;0.371;0.651;0;2;0.00056;0.00064;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.791;0.791;0.691;0.691;0.824;11.323;0.06;1;1;0.988;1;0.988;0.47;0.394;0.791;1;2;0.00005;0.00064;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.625;0.625;0.524;0.524;0.697;0.17;2.859;1;1;1;1;1;0.39;0.386;0.641;0;1;0.00058;0.00005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.639;0.639;0.538;0.538;0.706;2.074;0.24;1;1;1;1;1;0.392;0.369;0.656;0;2;0.00058;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.799;0.799;0.687;0.687;0.83;10.009;0.069;1;1;1;1;1;0.472;0.399;0.799;1;2;0.00005;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.225;0.225;0.456;0.456;0.278;0.179;0.434;0.982;1;0.959;0.959;1;0.365;0.13;0.241;0;1;0.00133;0.00005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.652;0.652;0.411;0.411;0.725;2.322;0.227;1;1;1;1;1;0.373;0.42;0.688;0;2;0.00133;0.0007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.313;0.313;0.718;0.718;0.351;1.749;0.07;1;0.999;0.959;1;0.959;0.466;0.179;0.313;1;2;0.00005;0.0007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.221;0.221;0.453;0.453;0.276;0.176;0.435;1;1;1;1;1;0.356;0.131;0.24;0;1;0.00055;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.644;0.644;0.418;0.418;0.718;2.011;0.257;1;1;1;1;1;0.364;0.414;0.679;0;2;0.00055;0.00063;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.317;0.317;0.726;0.726;0.355;1.563;0.081;1;1;1;1;1;0.467;0.181;0.317;1;2;0.00006;0.00063;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.567;0.567;0.489;0.489;0.645;0.183;2.282;0.992;1;0.981;0.981;1;0.383;0.329;0.601;0;1;0.00239;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.689;0.689;0.497;0.497;0.752;2.553;0.221;0.988;1;0.972;0.972;1;0.39;0.388;0.716;0;2;0.00239;0.00079;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.734;0.734;0.719;0.718;0.774;9.301;0.064;1;1;0.959;0.975;0.983;0.475;0.416;0.734;1;2;0.00006;0.00079;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.578;0.578;0.489;0.489;0.657;0.195;2.212;0.996;1;0.99;0.99;1;0.387;0.336;0.62;0;1;0.00159;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.696;0.696;0.527;0.527;0.757;2.358;0.243;0.991;1;0.976;0.976;1;0.393;0.393;0.725;0;2;0.00159;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.752;0.752;0.706;0.704;0.791;8.29;0.075;1;1;0.97;0.978;0.992;0.476;0.421;0.752;1;2;0.00007;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.2;0.2;0.594;0.594;0.248;0.298;0.207;1;1;1;1;1;0.399;0.183;0.219;0;1;0.00075;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.687;0.687;0.621;0.621;0.761;2.034;0.285;1;1;1;1;1;0.413;0.438;0.733;0;2;0.00075;0.00081;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.247;0.247;0.747;0.747;0.286;0.636;0.128;1;1;1;1;1;0.456;0.149;0.247;1;2;0.00012;0.00081;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.204;0.204;0.592;0.592;0.253;0.307;0.208;1;1;1;1;1;0.401;0.183;0.218;0;1;0.00075;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.692;0.692;0.605;0.605;0.765;1.863;0.314;0.991;1;0.965;0.965;1;0.415;0.44;0.735;0;2;0.00075;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.258;0.258;0.748;0.748;0.297;0.596;0.148;1;1;0.965;0.965;1;0.458;0.151;0.258;1;2;0.00012;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.307;0.307;0.41;0.41;0.373;0.159;0.878;0.986;1;0.971;0.971;1;0.388;0.167;0.313;0;1;0.0007;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.665;0.665;0.5;0.5;0.729;1.906;0.279;1;1;1;1;1;0.398;0.342;0.679;0;2;0.0007;0.00082;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.397;0.397;0.653;0.653;0.444;2.732;0.072;1;1;0.971;1;0.971;0.471;0.166;0.397;1;2;0.00008;0.00082;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.31;0.31;0.414;0.414;0.378;0.163;0.876;0.986;1;0.971;0.971;1;0.383;0.159;0.319;0;1;0.00098;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.661;0.661;0.434;0.434;0.725;1.691;0.311;1;1;1;1;1;0.393;0.331;0.679;0;2;0.00098;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.405;0.405;0.74;0.74;0.452;2.444;0.084;1;1;0.971;1;0.971;0.472;0.171;0.405;1;2;0.00008;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.211;0.211;0.56;0.56;0.25;0.167;0.375;0.984;1;0.943;0.943;1;0.403;0.211;0.231;0;1;0.00139;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.681;0.681;0.53;0.53;0.743;1.466;0.376;1;1;1;1;1;0.41;0.623;0.783;0;2;0.00139;0.00078;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.262;0.262;0.668;0.668;0.292;0.866;0.099;1;0.999;0.943;1;0.943;0.464;0.228;0.284;1;2;0.00009;0.00078;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.22;0.22;0.574;0.574;0.258;0.18;0.371;1;1;1;1;1;0.403;0.22;0.235;0;1;0.0008;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.688;0.688;0.571;0.571;0.747;1.375;0.406;0.998;1;0.991;0.991;1;0.41;0.625;0.786;0;2;0.0008;0.0007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.272;0.272;0.702;0.702;0.303;0.8;0.115;1;1;0.991;0.991;1;0.468;0.235;0.29;1;2;0.00009;0.0007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.177;0.177;0.5;0.5;0.221;0.231;0.212;1;1;1;1;1;0.357;0.106;0.179;0;1;0.00062;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.709;0.709;0.484;0.484;0.766;2.505;0.234;1;1;0.998;0.998;1;0.372;0.381;0.719;0;2;0.00062;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.245;0.245;0.655;0.655;0.277;0.868;0.088;1;1;0.998;0.998;1;0.457;0.112;0.245;1;2;0.00007;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.179;0.179;0.494;0.494;0.226;0.234;0.218;1;1;1;1;1;0.349;0.111;0.18;0;1;0.00062;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.707;0.707;0.469;0.469;0.762;2.235;0.26;1;1;0.998;0.998;1;0.363;0.379;0.715;0;2;0.00062;0.00065;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.25;0.25;0.652;0.652;0.283;0.801;0.1;1;1;0.998;0.998;1;0.461;0.114;0.25;1;2;0.00007;0.00065;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.289;0.289;0.464;0.464;0.358;0.228;0.564;1;1;1;1;1;0.347;0.272;0.336;0;1;0.00059;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.603;0.603;0.458;0.458;0.681;3.581;0.13;0.996;1;0.987;0.987;1;0.352;0.57;0.653;0;2;0.00059;0.00088;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.38;0.38;0.682;0.682;0.429;3.547;0.052;1;1;0.987;0.987;1;0.471;0.362;0.38;1;2;0.00006;0.00088;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.307;0.307;0.452;0.452;0.378;0.235;0.608;1;1;1;1;1;0.333;0.271;0.343;0;1;0.00122;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.598;0.598;0.469;0.469;0.678;3.096;0.148;0.994;1;0.984;0.984;1;0.335;0.559;0.644;0;2;0.00122;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.396;0.396;0.702;0.702;0.446;3.278;0.061;1;1;0.984;0.984;1;0.472;0.376;0.396;1;2;0.00006;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.222;0.222;0.489;0.489;0.314;0.309;0.32;1;1;1;1;1;0.317;0.147;0.238;0;1;0.00112;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.675;0.675;0.546;0.546;0.749;2.901;0.193;1;1;1;1;1;0.4;0.443;0.705;0;2;0.00112;0.00086;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.278;0.278;0.668;0.668;0.35;1.378;0.089;1;1;1;1;1;0.366;0.179;0.279;1;2;0.00013;0.00086;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.221;0.221;0.488;0.488;0.316;0.324;0.309;0.992;1;0.971;0.971;1;0.322;0.155;0.242;0;1;0.00107;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.679;0.679;0.539;0.539;0.75;2.603;0.216;1;1;1;1;1;0.402;0.442;0.714;0;2;0.00107;0.00076;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.284;0.284;0.71;0.71;0.356;1.205;0.105;1;1;0.971;1;0.971;0.369;0.18;0.285;1;2;0.00013;0.00076;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.179;0.179;0.498;0.498;0.216;0.159;0.294;0.984;1;0.941;0.941;1;0.418;0.172;0.216;0;1;0.0012;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.686;0.686;0.502;0.502;0.741;1.453;0.378;0.999;1;0.992;0.992;1;0.42;0.656;0.761;0;2;0.0012;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.322;0.322;0.613;0.613;0.343;0.916;0.129;1;0.999;0.935;0.992;0.942;0.467;0.258;0.323;1;2;0.00009;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.186;0.186;0.499;0.499;0.224;0.166;0.302;1;1;1;1;1;0.41;0.182;0.219;0;1;0.00286;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.687;0.687;0.504;0.504;0.742;1.312;0.419;1;1;1;1;1;0.412;0.655;0.762;0;2;0.00286;0.00061;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.333;0.333;0.635;0.635;0.354;0.847;0.148;1;1;1;1;1;0.47;0.263;0.334;1;2;0.00009;0.00061;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.671;0.671;0.553;0.553;0.724;0.142;3.679;0.999;1;0.995;0.995;1;0.428;0.665;0.681;0;1;0.00111;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.702;0.702;0.6;0.6;0.753;1.879;0.302;1;1;1;1;1;0.429;0.697;0.705;0;2;0.00111;0.00077;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.78;0.78;0.657;0.657;0.811;10.28;0.064;1;1;0.995;1;0.995;0.476;0.719;0.787;1;2;0.00006;0.00077;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.684;0.684;0.552;0.552;0.735;0.151;3.574;1;1;1;1;1;0.431;0.679;0.691;0;1;0.0014;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.712;0.712;0.614;0.614;0.762;1.715;0.338;0.998;1;0.987;0.987;1;0.43;0.707;0.711;0;2;0.0014;0.00069;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.8;0.8;0.654;0.654;0.829;9.071;0.076;1;1;0.987;0.987;1;0.479;0.735;0.806;1;2;0.00006;0.00069;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.288;0.288;0.382;0.382;0.342;0.247;0.474;1;1;1;1;1;0.328;0.163;0.296;0;1;0.00101;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.624;0.624;0.334;0.334;0.683;2.636;0.177;1;1;1;1;1;0.335;0.361;0.639;0;2;0.00101;0.00062;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.422;0.422;0.611;0.611;0.456;2.432;0.085;1;1;1;1;1;0.478;0.222;0.423;1;2;0.00006;0.00062;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.294;0.294;0.372;0.372;0.349;0.24;0.507;0.989;1;0.98;0.98;1;0.313;0.162;0.307;0;1;0.00207;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.619;0.619;0.307;0.307;0.675;2.214;0.206;0.992;1;0.988;0.988;1;0.319;0.354;0.641;0;2;0.00207;0.00056;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.439;0.439;0.614;0.612;0.473;2.258;0.099;1;1;0.973;0.99;0.982;0.481;0.228;0.44;1;2;0.00007;0.00056;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.239;0.239;0.382;0.382;0.272;0.279;0.266;1;1;1;1;1;0.337;0.153;0.244;0;1;0.00287;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.665;0.665;0.403;0.403;0.705;2.505;0.198;0.993;1;0.987;0.987;1;0.345;0.385;0.681;0;2;0.00287;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.338;0.338;0.564;0.564;0.361;1.255;0.104;1;1;0.987;0.987;1;0.476;0.132;0.339;1;2;0.00006;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.255;0.255;0.395;0.395;0.289;0.328;0.254;0.983;1;0.963;0.963;1;0.37;0.158;0.257;0;1;0.00185;0.00006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.692;0.692;0.411;0.411;0.732;2.607;0.206;0.997;1;0.994;0.994;1;0.378;0.393;0.707;0;2;0.00185;0.00047;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.347;0.347;0.545;0.544;0.371;1.163;0.118;1;0.999;0.959;0.995;0.964;0.477;0.136;0.348;1;2;0.00006;0.00047;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.566;0.566;0.51;0.51;0.644;0.215;1.93;1;1;1;1;1;0.357;0.462;0.581;0;1;0.0024;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.682;0.682;0.532;0.532;0.749;2.669;0.21;0.98;1;0.958;0.958;1;0.364;0.535;0.707;0;2;0.0024;0.00086;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.728;0.728;0.754;0.754;0.771;8.231;0.072;0.999;1;0.958;0.958;1;0.471;0.508;0.735;1;2;0.00008;0.00086;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.574;0.574;0.512;0.512;0.652;0.234;1.818;0.995;1;0.988;0.988;1;0.361;0.466;0.587;0;1;0.00231;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.686;0.686;0.543;0.543;0.752;2.431;0.233;1;1;1;1;1;0.365;0.533;0.716;0;2;0.00231;0.00077;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.739;0.739;0.752;0.752;0.78;7.024;0.087;1;1;0.988;1;0.988;0.472;0.514;0.746;1;2;0.00008;0.00077;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.287;0.287;0.527;0.527;0.353;0.238;0.524;0.992;1;0.98;0.98;1;0.4;0.167;0.287;0;1;0.00228;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.701;0.701;0.494;0.494;0.768;2.11;0.279;1;1;1;1;1;0.403;0.428;0.706;0;2;0.00228;0.001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.406;0.406;0.668;0.668;0.451;1.839;0.111;1;1;0.98;1;0.98;0.476;0.18;0.406;1;2;0.00009;0.001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.299;0.299;0.522;0.522;0.366;0.254;0.527;0.992;1;0.981;0.981;1;0.404;0.177;0.299;0;1;0.00487;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.709;0.709;0.478;0.478;0.774;1.959;0.306;1;1;1;1;1;0.407;0.433;0.713;0;2;0.00487;0.00069;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.422;0.422;0.66;0.66;0.466;1.7;0.128;1;1;0.981;1;0.981;0.477;0.189;0.422;1;2;0.00009;0.00069;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.304;0.304;0.491;0.491;0.357;0.245;0.522;0.996;1;0.987;0.987;1;0.394;0.292;0.304;0;1;0.00219;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.7;0.7;0.48;0.48;0.754;2.675;0.212;1;1;0.999;0.999;1;0.397;0.695;0.729;0;2;0.00219;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.401;0.401;0.635;0.635;0.439;2.275;0.085;1;1;0.986;0.999;0.987;0.473;0.348;0.401;1;2;0.00007;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.312;0.312;0.484;0.484;0.367;0.246;0.546;1;1;1;1;1;0.379;0.296;0.313;0;1;0.00274;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.692;0.692;0.465;0.465;0.746;2.219;0.25;1;1;1;1;1;0.381;0.684;0.718;0;2;0.00274;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.411;0.411;0.635;0.635;0.45;1.996;0.101;1;1;1;1;1;0.473;0.356;0.411;1;2;0.00008;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.195;0.195;0.432;0.432;0.232;0.319;0.169;1;1;1;1;1;0.368;0.083;0.202;0;1;0.00068;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.713;0.713;0.444;0.444;0.754;2.148;0.265;1;1;1;1;1;0.38;0.341;0.722;0;2;0.00068;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.272;0.272;0.568;0.568;0.298;0.619;0.144;1;1;1;1;1;0.47;0.114;0.272;1;2;0.0001;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.2;0.2;0.452;0.452;0.238;0.352;0.161;1;1;1;1;1;0.39;0.091;0.204;0;1;0.00218;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.727;0.727;0.458;0.458;0.767;2.082;0.283;1;1;1;1;1;0.401;0.354;0.736;0;2;0.00218;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.279;0.279;0.562;0.562;0.306;0.561;0.167;1;1;1;1;1;0.47;0.115;0.279;1;2;0.0001;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Prop-Tyr;Blue/Green;0;0.407;0.407;0.54;0.54;0.478;0.216;1.058;1;1;1;1;1;0.416;0.304;0.424;0;1;0.00375;0.00009;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.722;0.722;0.506;0.506;0.778;1.99;0.304;0.981;1;0.938;0.938;1;0.415;0.559;0.789;0;2;0.00375;0.00078;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.482;0.482;0.67;0.67;0.536;3.035;0.095;0.997;1;0.938;0.938;1;0.472;0.373;0.483;1;2;0.00009;0.00078;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.42;0.42;0.556;0.556;0.489;0.228;1.05;0.997;1;0.987;0.987;1;0.418;0.311;0.434;0;1;0.0027;0.0001;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.728;0.728;0.522;0.522;0.783;1.765;0.347;0.992;1;0.971;0.971;1;0.417;0.564;0.796;0;2;0.0027;0.00069;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.499;0.499;0.701;0.7;0.551;2.668;0.114;0.999;1;0.96;0.972;0.988;0.474;0.384;0.5;1;2;0.0001;0.00069;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.258;0.258;0.52;0.52;0.302;0.248;0.367;1;1;1;1;1;0.438;0.151;0.258;0;1;0.00126;0.00008;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.766;0.766;0.532;0.532;0.809;2.308;0.283;1;1;1;1;1;0.445;0.488;0.766;0;2;0.00126;0.00069;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.321;0.321;0.633;0.633;0.356;1.235;0.103;1;1;1;1;1;0.473;0.141;0.324;1;2;0.00008;0.00069;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.264;0.264;0.526;0.526;0.31;0.246;0.391;1;1;1;1;1;0.425;0.16;0.268;0;1;0.00211;0.00008;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.774;0.774;0.539;0.539;0.816;1.971;0.338;1;1;1;1;1;0.433;0.494;0.775;0;2;0.00211;0.00061;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.337;0.337;0.661;0.661;0.372;1.133;0.122;1;1;1;1;1;0.474;0.149;0.339;1;2;0.00008;0.00061;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.312;0.312;0.584;0.584;0.369;0.231;0.59;1;1;1;1;1;0.42;0.25;0.323;0;1;0.00263;0.0001;0;0;-;-;No Fluorophore;Prop-Tyr
