Title;ID;Frame;Pearson;ObjPear;Spearman;ObjSp;Overlap;K1;K2;M1;M2;Inters;I1;I2;ICQ;CCFmin;CCFmax;ChR;ChG;ThR;ThG;SiR;SiG;ROI;Ref;Treatment;Feeding
Negative Control;Blue/Green;0;0.548;0.548;0.53;0.53;0.596;0.098;3.64;0.998;1;0.987;0.987;1;0.439;0.253;0.583;0;1;0.00547;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.846;0.846;0.6;0.6;0.869;0.713;1.059;1;1;1;1;1;0.451;0.428;0.893;0;2;0.00547;0.00043;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.614;0.614;0.693;0.693;0.651;3.263;0.13;1;1;0.987;1;0.987;0.466;0.319;0.614;1;2;0.00007;0.00043;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.563;0.563;0.54;0.54;0.611;0.104;3.592;0.997;1;0.985;0.985;1;0.439;0.265;0.601;0;1;0.00802;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.851;0.851;0.562;0.562;0.874;0.58;1.318;1;1;1;1;1;0.448;0.434;0.897;0;2;0.00802;0.00035;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.632;0.632;0.557;0.557;0.669;2.61;0.172;1;1;0.985;1;0.985;0.467;0.335;0.633;1;2;0.00007;0.00035;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.534;0.534;0.509;0.509;0.592;0.083;4.197;0.998;1;0.991;0.991;1;0.427;0.276;0.555;0;1;0.00566;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.859;0.859;0.605;0.605;0.883;0.824;0.946;0.999;1;0.994;0.994;1;0.454;0.44;0.891;0;2;0.00566;0.00059;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.571;0.571;0.58;0.58;0.62;4.106;0.094;0.999;1;0.987;0.995;0.992;0.452;0.327;0.571;1;2;0.00007;0.00059;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.55;0.55;0.529;0.529;0.607;0.09;4.107;0.998;1;0.989;0.989;1;0.43;0.281;0.568;0;1;0.00514;0.00007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.87;0.87;0.596;0.596;0.892;0.714;1.115;1;1;0.998;0.998;1;0.453;0.448;0.9;0;2;0.00514;0.00051;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.591;0.591;0.592;0.592;0.639;3.46;0.118;1;1;0.987;0.998;0.989;0.455;0.342;0.591;1;2;0.00007;0.00051;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.317;0.317;0.262;0.262;0.405;0.069;2.36;1;1;1;1;1;0.342;0.174;0.326;0;1;0.00155;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.853;0.853;0.513;0.513;0.871;0.584;1.298;1;1;1;1;1;0.438;0.463;0.883;0;2;0.00155;0.00067;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.355;0.355;0.723;0.723;0.422;1.651;0.108;1;1;1;1;1;0.383;0.191;0.357;1;2;0.00011;0.00067;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.33;0.33;0.265;0.265;0.419;0.074;2.353;0.973;1;0.939;0.939;1;0.343;0.183;0.34;0;1;0.00151;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.86;0.86;0.586;0.586;0.876;0.472;1.625;1;1;1;1;1;0.436;0.47;0.893;0;2;0.00151;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.376;0.376;0.647;0.647;0.443;1.341;0.146;1;0.999;0.939;1;0.939;0.385;0.201;0.378;1;2;0.00012;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.481;0.481;0.58;0.58;0.527;0.112;2.492;1;1;1;1;1;0.449;0.28;0.489;0;1;0.00167;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.861;0.861;0.555;0.555;0.884;0.862;0.906;1;1;1;1;1;0.46;0.441;0.89;0;2;0.00167;0.00072;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.501;0.501;0.643;0.643;0.543;2.503;0.118;1;1;1;1;1;0.475;0.26;0.502;1;2;0.0001;0.00072;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.496;0.496;0.566;0.566;0.544;0.121;2.45;0.999;1;0.987;0.987;1;0.45;0.292;0.506;0;1;0.00399;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.87;0.87;0.543;0.543;0.892;0.704;1.129;1;1;1;1;1;0.459;0.446;0.9;0;2;0.00399;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.526;0.526;0.625;0.625;0.569;2.024;0.16;1;1;0.987;1;0.987;0.476;0.272;0.528;1;2;0.00011;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.434;0.434;0.323;0.323;0.464;0.111;1.936;0.996;1;0.988;0.988;1;0.418;0.26;0.454;0;1;0.00608;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.843;0.843;0.513;0.513;0.853;0.757;0.962;0.997;1;0.989;0.989;1;0.444;0.434;0.873;0;2;0.00608;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.455;0.455;0.566;0.565;0.483;1.788;0.13;1;1;0.979;0.99;0.989;0.461;0.276;0.455;1;2;0.00008;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.451;0.451;0.313;0.313;0.48;0.12;1.919;0.994;1;0.984;0.984;1;0.411;0.269;0.47;0;1;0.00382;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.855;0.855;0.382;0.382;0.863;0.604;1.233;0.998;1;0.995;0.995;1;0.435;0.44;0.887;0;2;0.00382;0.0004;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.484;0.484;0.611;0.61;0.512;1.433;0.183;1;1;0.981;0.996;0.985;0.462;0.291;0.484;1;2;0.00008;0.0004;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.603;0.603;0.586;0.586;0.65;0.123;3.439;1;1;1;1;1;0.457;0.363;0.608;0;1;0.01477;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.888;0.888;0.645;0.645;0.906;0.735;1.118;1;1;1;1;1;0.469;0.553;0.888;0;2;0.01477;0.0007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.593;0.593;0.715;0.715;0.64;2.745;0.149;1;1;1;1;1;0.472;0.336;0.597;1;2;0.00012;0.0007;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.623;0.623;0.592;0.592;0.67;0.137;3.285;0.999;1;0.994;0.994;1;0.457;0.373;0.628;0;1;0.01721;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.898;0.898;0.639;0.639;0.915;0.622;1.347;0.997;1;0.977;0.977;1;0.469;0.559;0.898;0;2;0.01721;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.625;0.625;0.695;0.693;0.671;2.235;0.201;0.999;1;0.975;0.979;0.996;0.473;0.355;0.629;1;2;0.00013;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.523;0.523;0.45;0.45;0.557;0.153;2.025;1;1;1;1;1;0.458;0.266;0.535;0;1;0.02617;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.869;0.869;0.418;0.418;0.884;0.571;1.37;1;1;1;1;1;0.465;0.428;0.881;0;2;0.02617;0.00032;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.58;0.58;0.568;0.568;0.608;1.428;0.259;1;1;1;1;1;0.478;0.289;0.58;1;2;0.00009;0.00032;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.532;0.532;0.442;0.442;0.567;0.165;1.951;1;1;1;1;1;0.457;0.275;0.542;0;1;0.02453;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.882;0.882;0.45;0.45;0.895;0.494;1.622;0.998;1;0.995;0.995;1;0.466;0.444;0.893;0;2;0.02453;0.00032;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.596;0.596;0.55;0.55;0.624;1.187;0.328;1;1;0.995;0.995;1;0.479;0.296;0.596;1;2;0.00009;0.00032;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.616;0.616;0.51;0.51;0.654;0.106;4.017;1;1;1;1;1;0.454;0.322;0.632;0;1;0.00699;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.883;0.883;0.558;0.558;0.898;0.86;0.939;0.998;1;0.985;0.985;1;0.467;0.455;0.9;0;2;0.00699;0.00064;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.64;0.64;0.624;0.624;0.674;3.962;0.115;1;1;0.985;0.985;1;0.476;0.349;0.641;1;2;0.00009;0.00064;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.629;0.629;0.511;0.511;0.667;0.118;3.77;0.999;1;0.996;0.996;1;0.456;0.326;0.647;0;1;0.00574;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.89;0.89;0.635;0.635;0.905;0.7;1.17;0.995;1;0.956;0.956;1;0.466;0.461;0.907;0;2;0.00574;0.0005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.663;0.663;0.608;0.608;0.696;3.043;0.159;0.998;1;0.952;0.956;0.996;0.479;0.362;0.664;1;2;0.00009;0.0005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.404;0.404;0.593;0.593;0.447;0.091;2.201;0.998;1;0.995;0.995;1;0.437;0.351;0.412;0;1;0.0025;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.842;0.842;0.571;0.571;0.861;0.613;1.211;1;1;1;1;1;0.444;0.774;0.854;0;2;0.0025;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.414;0.414;0.639;0.639;0.456;1.598;0.13;1;1;0.995;1;0.995;0.467;0.375;0.414;1;2;0.0001;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.421;0.421;0.595;0.595;0.465;0.103;2.096;1;1;1;1;1;0.436;0.372;0.427;0;1;0.00604;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.852;0.852;0.553;0.553;0.869;0.461;1.639;1;1;1;1;1;0.441;0.785;0.862;0;2;0.00604;0.00043;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.446;0.446;0.658;0.658;0.487;1.166;0.204;1;1;1;1;1;0.471;0.398;0.446;1;2;0.0001;0.00043;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.677;0.677;0.604;0.604;0.722;0.089;5.865;1;1;1;1;1;0.446;0.367;0.699;0;1;0.02447;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.852;0.852;0.639;0.639;0.875;0.781;0.981;0.994;1;0.956;0.956;1;0.454;0.444;0.883;0;2;0.02447;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.679;0.679;0.68;0.68;0.721;5.222;0.099;0.999;1;0.956;0.956;1;0.467;0.393;0.679;1;2;0.0001;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.698;0.698;0.602;0.602;0.741;0.1;5.467;0.999;1;0.995;0.995;1;0.447;0.378;0.723;0;1;0.00636;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.864;0.864;0.643;0.643;0.886;0.621;1.265;0.998;1;0.98;0.98;1;0.453;0.451;0.895;0;2;0.00636;0.00056;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.716;0.716;0.687;0.686;0.754;3.896;0.146;1;1;0.978;0.982;0.996;0.473;0.414;0.716;1;2;0.0001;0.00056;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.524;0.524;0.425;0.425;0.565;0.083;3.851;1;1;1;1;1;0.444;0.267;0.536;0;1;0.00403;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.89;0.89;0.573;0.573;0.904;0.696;1.175;1;1;0.999;0.999;1;0.467;0.482;0.903;0;2;0.00403;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.534;0.534;0.623;0.623;0.574;3.01;0.109;1;1;0.999;0.999;1;0.466;0.293;0.534;1;2;0.00009;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.547;0.547;0.416;0.416;0.588;0.094;3.686;0.999;1;0.996;0.996;1;0.445;0.281;0.557;0;1;0.0032;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.897;0.897;0.428;0.428;0.911;0.551;1.506;1;1;1;1;1;0.465;0.489;0.91;0;2;0.0032;0.00051;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.568;0.568;0.713;0.713;0.606;2.298;0.16;1;1;0.996;1;0.996;0.468;0.315;0.568;1;2;0.0001;0.00051;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.495;0.495;0.531;0.531;0.529;0.12;2.329;0.999;1;0.992;0.992;1;0.45;0.313;0.501;0;1;0.00165;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.87;0.87;0.527;0.527;0.887;0.667;1.179;1;1;1;1;1;0.462;0.477;0.893;0;2;0.00165;0.00051;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.51;0.51;0.599;0.599;0.542;1.794;0.164;1;1;0.992;1;0.992;0.473;0.246;0.511;1;2;0.0001;0.00051;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.514;0.514;0.509;0.509;0.548;0.133;2.262;1;1;1;1;1;0.446;0.324;0.518;0;1;0.01291;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.876;0.876;0.504;0.504;0.89;0.546;1.451;1;1;1;1;1;0.457;0.481;0.899;0;2;0.01291;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.535;0.535;0.613;0.613;0.567;1.437;0.224;1;1;1;1;1;0.475;0.259;0.537;1;2;0.0001;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.413;0.413;0.564;0.564;0.457;0.113;1.846;1;1;1;1;1;0.449;0.222;0.424;0;1;0.01663;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.85;0.85;0.575;0.575;0.874;0.686;1.113;1;1;1;1;1;0.455;0.44;0.87;0;2;0.01663;0.00062;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.448;0.448;0.643;0.643;0.486;1.542;0.153;1;1;1;1;1;0.473;0.251;0.448;1;2;0.00011;0.00062;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.43;0.43;0.568;0.568;0.474;0.125;1.796;1;1;1;1;1;0.449;0.229;0.439;0;1;0.00326;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.857;0.857;0.569;0.569;0.88;0.56;1.384;0.999;1;0.995;0.995;1;0.457;0.444;0.877;0;2;0.00326;0.0005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.474;0.474;0.644;0.644;0.512;1.233;0.212;1;1;0.995;0.995;1;0.475;0.27;0.474;1;2;0.00011;0.0005;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.531;0.531;0.326;0.326;0.575;0.125;2.651;0.997;1;0.992;0.992;1;0.397;0.267;0.563;0;1;0.00178;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.838;0.838;0.537;0.537;0.856;0.885;0.827;1;1;0.998;0.998;1;0.43;0.421;0.876;0;2;0.00178;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.585;0.585;0.513;0.512;0.621;2.96;0.13;1;1;0.991;0.998;0.992;0.453;0.333;0.586;1;2;0.00008;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.546;0.546;0.32;0.32;0.591;0.139;2.517;0.998;1;0.995;0.995;1;0.393;0.276;0.575;0;1;0.00159;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.84;0.84;0.56;0.56;0.86;0.734;1.007;1;1;1;1;1;0.426;0.427;0.879;0;2;0.00159;0.00044;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.609;0.609;0.502;0.502;0.645;2.346;0.178;1;1;0.995;1;0.995;0.452;0.345;0.61;1;2;0.00008;0.00044;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.56;0.56;0.491;0.491;0.608;0.112;3.307;0.995;1;0.981;0.981;1;0.421;0.529;0.587;0;1;0.00642;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.868;0.868;0.582;0.582;0.89;0.831;0.953;1;1;1;1;1;0.445;0.798;0.893;0;2;0.00642;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.572;0.572;0.629;0.629;0.619;3.147;0.122;1;0.999;0.981;1;0.981;0.451;0.539;0.582;1;2;0.0001;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.577;0.577;0.484;0.484;0.626;0.125;3.143;0.997;1;0.988;0.988;1;0.417;0.541;0.602;0;1;0.00375;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.871;0.871;0.571;0.571;0.893;0.663;1.201;1;1;0.999;0.999;1;0.44;0.802;0.895;0;2;0.00375;0.00056;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.597;0.597;0.64;0.64;0.644;2.402;0.173;1;0.999;0.987;0.999;0.988;0.452;0.562;0.605;1;2;0.0001;0.00056;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.632;0.632;0.609;0.609;0.681;0.136;3.412;1;1;1;1;1;0.454;0.481;0.632;0;1;0.00855;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.906;0.906;0.645;0.645;0.923;0.772;1.104;1;1;1;1;1;0.458;0.635;0.913;0;2;0.00855;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.641;0.641;0.751;0.751;0.689;2.889;0.164;1;1;1;1;1;0.471;0.438;0.644;1;2;0.00013;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.641;0.641;0.612;0.612;0.69;0.151;3.155;1;1;1;1;1;0.457;0.49;0.641;0;1;0.01247;0.00014;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.906;0.906;0.67;0.67;0.925;0.666;1.283;1;1;1;1;1;0.461;0.636;0.913;0;2;0.01247;0.00062;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.659;0.659;0.717;0.717;0.705;2.323;0.214;1;1;1;1;1;0.471;0.45;0.662;1;2;0.00014;0.00062;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.376;0.376;0.472;0.472;0.452;0.101;2.03;1;1;1;1;1;0.364;0.252;0.38;0;1;0.00543;0.00017;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.881;0.881;0.695;0.695;0.904;0.477;1.713;1;1;1;1;1;0.456;0.647;0.885;0;2;0.00543;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.379;0.379;0.734;0.734;0.449;1.063;0.189;1;1;1;1;1;0.374;0.254;0.379;1;2;0.00017;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.393;0.393;0.469;0.469;0.47;0.113;1.949;1;1;1;1;1;0.366;0.266;0.395;0;1;0.00201;0.00017;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.896;0.896;0.691;0.691;0.915;0.376;2.226;1;1;1;1;1;0.456;0.657;0.9;0;2;0.00201;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.411;0.411;0.758;0.758;0.479;0.817;0.281;1;1;1;1;1;0.382;0.276;0.411;1;2;0.00017;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.508;0.508;0.241;0.241;0.589;0.124;2.797;1;1;1;1;1;0.327;0.271;0.524;0;1;0.00179;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.868;0.868;0.453;0.453;0.88;0.759;1.021;1;1;1;1;1;0.451;0.495;0.881;0;2;0.00179;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.537;0.537;0.728;0.728;0.599;2.452;0.146;1;1;1;1;1;0.362;0.295;0.537;1;2;0.00013;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.521;0.521;0.222;0.222;0.603;0.139;2.609;0.993;1;0.985;0.985;1;0.324;0.274;0.534;0;1;0.00295;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.879;0.879;0.468;0.468;0.89;0.633;1.252;0.999;1;0.997;0.997;1;0.447;0.502;0.891;0;2;0.00295;0.00047;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.566;0.566;0.654;0.654;0.627;1.929;0.204;1;1;0.983;0.998;0.985;0.365;0.313;0.566;1;2;0.00013;0.00047;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.636;0.636;0.609;0.609;0.682;0.122;3.804;1;1;1;1;1;0.45;0.538;0.648;0;1;0.01226;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.877;0.877;0.707;0.707;0.898;0.86;0.938;0.997;1;0.973;0.973;1;0.453;0.696;0.891;0;2;0.01226;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.636;0.636;0.702;0.702;0.682;3.643;0.128;1;1;0.973;0.973;1;0.46;0.535;0.647;1;2;0.00011;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.658;0.658;0.605;0.605;0.703;0.138;3.574;0.998;1;0.989;0.989;1;0.451;0.554;0.669;0;1;0.00544;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.886;0.886;0.692;0.692;0.905;0.669;1.225;1;1;1;1;1;0.453;0.703;0.902;0;2;0.00544;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.673;0.673;0.709;0.709;0.715;2.688;0.19;1;1;0.989;1;0.989;0.468;0.558;0.68;1;2;0.00011;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.408;0.408;0.519;0.519;0.451;0.116;1.751;0.999;1;0.991;0.991;1;0.437;0.191;0.437;0;1;0.01912;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.838;0.838;0.588;0.588;0.861;0.784;0.945;0.997;1;0.978;0.978;1;0.451;0.41;0.885;0;2;0.01912;0.00059;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.468;0.468;0.592;0.591;0.503;1.776;0.142;0.999;1;0.973;0.98;0.993;0.464;0.238;0.468;1;2;0.0001;0.00059;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.414;0.414;0.518;0.518;0.459;0.126;1.668;0.998;1;0.989;0.989;1;0.437;0.198;0.45;0;1;0.01912;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.847;0.847;0.587;0.587;0.868;0.612;1.232;0.994;1;0.964;0.964;1;0.45;0.416;0.896;0;2;0.01912;0.00044;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.489;0.489;0.716;0.714;0.523;1.341;0.204;0.999;1;0.958;0.966;0.991;0.469;0.252;0.489;1;2;0.00011;0.00044;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.528;0.528;0.411;0.411;0.567;0.117;2.74;0.999;1;0.994;0.994;1;0.444;0.258;0.56;0;1;0.00802;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.852;0.852;0.497;0.497;0.87;0.534;1.416;0.999;1;0.993;0.993;1;0.46;0.441;0.899;0;2;0.00802;0.00032;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.603;0.603;0.564;0.564;0.633;1.88;0.213;1;1;0.988;0.993;0.995;0.47;0.314;0.603;1;2;0.00008;0.00032;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.544;0.544;0.427;0.427;0.582;0.128;2.642;1;1;1;1;1;0.443;0.272;0.582;0;1;0.01275;0.00008;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.855;0.855;0.474;0.474;0.873;0.449;1.698;1;1;1;1;1;0.456;0.441;0.901;0;2;0.01275;0.00027;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.626;0.626;0.52;0.52;0.655;1.526;0.281;1;1;1;1;1;0.474;0.332;0.626;1;2;0.00008;0.00027;0;0;-;-;No Fluorophore;No Feed
Negative Prop-Tyr;Blue/Green;0;0.561;0.561;0.504;0.504;0.641;0.164;2.513;1;1;1;1;1;0.394;0.544;0.609;0;1;0.01033;0.00016;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.847;0.847;0.519;0.519;0.874;1.171;0.652;0.978;1;0.919;0.919;1;0.445;0.791;0.882;0;2;0.01033;0.00086;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.604;0.604;0.795;0.795;0.666;3.496;0.127;0.998;1;0.919;0.919;1;0.418;0.596;0.626;1;2;0.00016;0.00086;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.574;0.574;0.516;0.516;0.652;0.184;2.308;0.999;1;0.997;0.997;1;0.394;0.558;0.626;0;1;0.00496;0.00017;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.849;0.849;0.575;0.575;0.876;0.917;0.836;0.996;1;0.982;0.982;1;0.441;0.796;0.885;0;2;0.00496;0.00065;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.628;0.628;0.824;0.824;0.687;2.548;0.185;1;1;0.979;0.982;0.997;0.422;0.618;0.649;1;2;0.00017;0.00065;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.466;0.466;0.285;0.285;0.554;0.123;2.488;0.961;1;0.925;0.925;1;0.334;0.46;0.466;0;1;0.00143;0.00017;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.769;0.769;0.455;0.455;0.801;0.673;0.955;0.998;1;0.997;0.997;1;0.405;0.763;0.77;0;2;0.00143;0.00074;0;0;-;-;No Fluorophore;Prop-Tyr
