Title;ID;Frame;Pearson;ObjPear;Spearman;ObjSp;Overlap;K1;K2;M1;M2;Inters;I1;I2;ICQ;CCFmin;CCFmax;ChR;ChG;ThR;ThG;SiR;SiG;ROI;Ref;Treatment;Feeding
Microcystis aeruginosa Negative Control;Blue/Green;0;0.41;0.41;0.809;0.809;0.518;0.117;2.302;0.93;1;0.528;0.528;1;0.397;0.174;0.425;0;1;0.00145;0.29434;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.732;0.732;0.833;0.833;0.825;0.451;1.51;0.953;1;0.576;0.576;1;0.4;0.345;0.747;0;2;0.00145;0.65595;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.44;0.44;0.87;0.87;0.543;1.335;0.221;1;0.989;0.647;1;0.647;0.441;0.18;0.441;1;2;0.11418;0.00119;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.44;0.44;0.812;0.812;0.557;0.128;2.414;1;1;1;1;1;0.401;0.178;0.453;0;1;0.01473;0.00006;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.751;0.751;0.807;0.807;0.843;0.364;1.956;1;1;1;1;1;0.399;0.343;0.767;0;2;0.01473;0.00512;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.473;0.473;0.866;0.866;0.579;1.083;0.31;1;1;1;1;1;0.445;0.192;0.474;1;2;0.00006;0.00512;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.473;0.473;0.778;0.778;0.688;0.126;3.764;1;1;0.999;0.999;1;0.33;0.179;0.474;0;1;0.03181;0.0001;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.615;0.615;0.718;0.718;0.831;0.465;1.485;1;1;1;1;1;0.316;0.108;0.63;0;2;0.03181;0.00809;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.492;0.492;0.846;0.846;0.695;2.127;0.227;1;1;0.999;1;0.999;0.374;0.119;0.492;1;2;0.0001;0.00809;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.487;0.487;0.79;0.79;0.672;0.122;3.684;0.923;1;0.633;0.633;1;0.35;0.204;0.488;0;1;0.04478;0.62609;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.634;0.634;0.744;0.744;0.817;0.31;2.15;0.92;1;0.629;0.629;1;0.341;0.149;0.65;0;2;0.04478;2.5886;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.542;0.496;0.872;0.825;0.715;1.589;0.321;0.999;0.996;0.848;0.973;0.868;0.402;0.148;0.542;1;2;0.11737;0.35007;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.62;0.62;0.819;0.819;0.77;0.084;7.101;0.931;1;0.623;0.623;1;0.377;0.33;0.633;0;1;0.01852;0.64105;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.612;0.612;0.763;0.763;0.787;0.36;1.723;0.934;1;0.633;0.633;1;0.322;0.316;0.615;0;2;0.01852;3.0464;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.555;0.555;0.834;0.834;0.72;3.462;0.15;1;0.949;0.571;1;0.571;0.376;0.228;0.555;1;2;1.0385;0.02331;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.649;0.649;0.828;0.828;0.786;0.09;6.876;0.928;1;0.597;0.597;1;0.38;0.353;0.659;0;1;0.0199;0.59991;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.648;0.648;0.784;0.784;0.801;0.279;2.293;0.924;1;0.59;0.59;1;0.353;0.339;0.654;0;2;0.0199;2.5152;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.631;0.631;0.86;0.86;0.77;2.63;0.226;1;0.962;0.576;1;0.576;0.413;0.277;0.632;1;2;0.74177;0.01299;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.504;0.504;0.824;0.824;0.615;0.145;2.615;0.919;1;0.494;0.494;1;0.4;0.199;0.548;0;1;0.01678;0.27681;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.681;0.681;0.803;0.803;0.791;0.491;1.275;0.94;1;0.567;0.567;1;0.384;0.333;0.692;0;2;0.01678;0.58975;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.593;0.593;0.88;0.88;0.683;1.808;0.258;1;0.994;0.708;1;0.708;0.445;0.245;0.594;1;2;0.03154;0.00086;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.475;0.475;0.822;0.822;0.605;0.149;2.445;0.92;1;0.514;0.514;1;0.39;0.119;0.515;0;1;0.01169;0.45865;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.681;0.681;0.795;0.795;0.801;0.364;1.759;0.921;1;0.524;0.524;1;0.372;0.259;0.688;0;2;0.01169;1.4498;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.597;0.597;0.891;0.891;0.697;1.262;0.385;0.987;1;0.54;0.54;1;0.44;0.184;0.598;1;2;0.00003;1.2178;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.336;0.336;0.763;0.763;0.531;0.14;2.017;0.907;1;0.62;0.62;1;0.334;0.14;0.338;0;1;0.04732;0.99436;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.613;0.439;0.714;0.472;0.797;0.662;0.959;0.945;0.971;0.771;0.814;0.935;0.334;0.173;0.633;0;2;5.0353;5.8711;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.381;0.381;0.831;0.831;0.574;1.852;0.178;1;0.977;0.681;1;0.681;0.401;0.084;0.381;1;2;0.50663;0.01576;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.638;0.638;0.778;0.778;0.808;0.141;4.614;0.912;1;0.614;0.614;1;0.345;0.227;0.662;0;1;0.04338;1.1044;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.657;0.657;0.732;0.732;0.838;0.538;1.305;0.93;1;0.656;0.656;1;0.346;0.186;0.679;0;2;0.04338;3.3646;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.746;0.746;0.846;0.846;0.871;3.295;0.23;1;0.982;0.701;1;0.701;0.423;0.245;0.746;1;2;0.38483;0.01033;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.32;0.32;0.798;0.798;0.468;0.138;1.583;0.913;1;0.56;0.56;1;0.374;0.186;0.322;0;1;0.01194;0.62892;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.716;0.716;0.799;0.799;0.842;0.877;0.809;1;0.993;0.859;1;0.859;0.38;0.312;0.729;0;2;1.1977;0.01281;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.375;0.375;0.873;0.873;0.511;1.732;0.151;1;0.979;0.606;1;0.606;0.436;0.12;0.375;1;2;0.41604;0.01281;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.369;0.369;0.801;0.801;0.513;0.154;1.711;0.917;1;0.572;0.572;1;0.385;0.21;0.37;0;1;0.02076;0.44735;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.739;0.739;0.804;0.804;0.855;0.68;1.075;0.982;1;0.859;0.859;1;0.386;0.346;0.754;0;2;0.02076;0.25816;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.434;0.371;0.889;0.832;0.565;1.457;0.219;0.994;0.998;0.82;0.883;0.92;0.444;0.156;0.434;1;2;0.14563;0.69289;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.491;0.491;0.767;0.767;0.691;0.118;4.055;0.904;1;0.616;0.616;1;0.335;0.189;0.516;0;1;0.01427;1.1282;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.641;0.641;0.741;0.741;0.83;0.746;0.924;0.965;1;0.783;0.783;1;0.339;0.315;0.652;0;2;0.01427;1.7211;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.542;0.542;0.825;0.825;0.73;3.886;0.137;1;0.965;0.654;1;0.654;0.397;0.183;0.545;1;2;0.79409;0.02983;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.56;0.56;0.778;0.778;0.741;0.128;4.301;0.905;1;0.602;0.602;1;0.351;0.212;0.582;0;1;0.00933;1.1326;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.67;0.67;0.758;0.758;0.835;0.544;1.28;0.93;1;0.655;0.655;1;0.351;0.326;0.685;0;2;0.00933;2.9173;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.647;0.647;0.853;0.853;0.801;3.145;0.204;1;0.975;0.676;1;0.676;0.419;0.222;0.651;1;2;0.58024;0.02073;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.183;0.183;0.777;0.777;0.329;0.111;0.975;0.883;1;0.523;0.523;1;0.328;0.048;0.22;0;1;0.01199;1.0518;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.644;0.644;0.776;0.776;0.804;0.47;1.375;0.941;1;0.656;0.656;1;0.356;0.163;0.655;0;2;0.01199;1.4337;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.282;0.282;0.841;0.841;0.418;0.665;0.263;0.96;1;0.575;0.575;1;0.365;0.064;0.332;1;2;0.00004;3.2073;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.118;-0.016;0.738;0.448;0.258;0.107;0.623;0.899;0.855;0.732;0.764;0.945;0.272;0.076;0.184;0;1;9.6041;2.5335;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.63;0.63;0.738;0.738;0.811;0.332;1.98;0.913;1;0.635;0.635;1;0.338;0.198;0.64;0;2;0.0409;2.3089;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.253;0.253;0.802;0.802;0.409;0.361;0.463;0.903;1;0.525;0.525;1;0.334;0.115;0.317;1;2;0.00011;7.4344;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.216;0.216;0.812;0.812;0.341;0.164;0.708;1;0.987;0.705;1;0.705;0.312;0.022;0.259;0;1;4.0332;0.00008;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.704;0.704;0.801;0.801;0.838;0.352;1.996;0.937;1;0.619;0.619;1;0.375;0.34;0.709;0;2;0.0143;1.6562;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.261;0.261;0.812;0.812;0.363;0.238;0.555;0.944;1;0.463;0.463;1;0.338;0.019;0.261;1;2;0.00008;10.087;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.242;0.241;0.816;0.815;0.357;0.182;0.701;1;0.981;0.626;1;0.626;0.334;0.033;0.268;0;1;5.4323;0.00008;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.734;0.734;0.816;0.816;0.849;0.275;2.624;0.936;1;0.592;0.592;1;0.385;0.349;0.742;0;2;0.01549;1.3219;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.305;0.305;0.821;0.821;0.398;0.196;0.809;0.945;1;0.439;0.439;1;0.375;0.034;0.305;1;2;0.00008;7.5495;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.759;0.759;0.803;0.803;0.841;0.136;5.211;0.909;1;0.513;0.513;1;0.403;0.367;0.777;0;1;0.01548;0.41098;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.715;0.715;0.782;0.782;0.824;0.772;0.879;0.998;1;0.987;0.987;1;0.394;0.318;0.731;0;2;0.01548;0.0512;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.793;0.793;0.865;0.865;0.864;4.982;0.15;1;0.974;0.532;1;0.532;0.454;0.378;0.793;1;2;0.35747;0.00805;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.764;0.764;0.816;0.816;0.849;0.143;5.032;0.915;1;0.52;0.52;1;0.398;0.359;0.787;0;1;0.00666;0.48711;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.72;0.72;0.803;0.803;0.829;0.57;1.204;0.932;1;0.567;0.567;1;0.389;0.308;0.738;0;2;0.00666;1.4705;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.825;0.825;0.873;0.873;0.89;3.702;0.214;1;0.977;0.599;1;0.599;0.452;0.378;0.825;1;2;0.26559;0.01073;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.52;0.52;0.806;0.806;0.636;0.145;2.784;0.913;1;0.49;0.49;1;0.396;0.244;0.553;0;1;0.00344;0.44528;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.698;0.698;0.81;0.81;0.802;0.538;1.195;0.971;1;0.744;0.744;1;0.397;0.354;0.712;0;2;0.00344;0.39984;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.57;0.57;0.875;0.875;0.67;1.985;0.226;1;0.969;0.504;1;0.504;0.447;0.262;0.572;1;2;0.38616;0.01101;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.515;0.515;0.808;0.808;0.635;0.151;2.673;0.915;1;0.487;0.487;1;0.397;0.247;0.546;0;1;0.00719;0.55616;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.7;0.7;0.819;0.819;0.802;0.401;1.603;0.934;1;0.536;0.536;1;0.397;0.361;0.714;0;2;0.00719;1.1041;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.593;0.593;0.894;0.894;0.697;1.492;0.326;1;0.984;0.641;1;0.641;0.45;0.274;0.595;1;2;0.12785;0.00174;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.458;0.458;0.814;0.814;0.614;0.119;3.156;0.931;1;0.602;0.602;1;0.357;0.238;0.484;0;1;0.01928;0.55414;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.649;0.649;0.802;0.802;0.805;0.528;1.226;0.978;1;0.812;0.812;1;0.358;0.339;0.683;0;2;0.01928;0.70124;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.457;0.457;0.862;0.862;0.604;2.105;0.173;1;0.961;0.571;1;0.571;0.402;0.213;0.457;1;2;0.75263;0.01503;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.438;0.438;0.794;0.794;0.614;0.126;2.992;0.927;1;0.629;0.629;1;0.342;0.221;0.465;0;1;0.01236;0.72466;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.646;0.646;0.784;0.784;0.811;0.378;1.742;0.94;1;0.657;0.657;1;0.348;0.308;0.686;0;2;0.01236;2.0005;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.487;0.487;0.871;0.871;0.653;1.556;0.274;1;0.982;0.727;1;0.727;0.404;0.207;0.488;1;2;0.30564;0.011;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.282;0.282;0.781;0.781;0.431;0.166;1.116;0.939;1;0.679;0.679;1;0.345;0.153;0.285;0;1;0.01645;0.37682;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.615;0.469;0.785;0.587;0.769;0.686;0.861;0.963;0.977;0.783;0.84;0.92;0.353;0.22;0.638;0;2;4.3689;3.77;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.319;0.261;0.864;0.782;0.455;1.005;0.206;0.991;0.993;0.832;0.907;0.91;0.381;0.122;0.319;1;2;0.28541;1.4331;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.282;0.282;0.777;0.777;0.443;0.176;1.116;0.939;1;0.695;0.695;1;0.338;0.139;0.284;0;1;0.01177;0.37827;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.633;0.633;0.774;0.774;0.802;0.492;1.308;0.935;1;0.664;0.664;1;0.351;0.233;0.648;0;2;0.01177;1.6977;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.334;0.334;0.851;0.851;0.482;0.671;0.346;0.958;1;0.568;0.568;1;0.378;0.119;0.334;1;2;0.00013;4.0404;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.736;0.736;0.809;0.809;0.85;0.141;5.132;0.923;1;0.617;0.617;1;0.374;0.296;0.767;0;1;0.00507;0.58768;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.662;0.662;0.787;0.787;0.818;0.562;1.19;0.962;1;0.737;0.737;1;0.365;0.238;0.676;0;2;0.00507;0.85093;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.773;0.773;0.878;0.878;0.868;3.734;0.202;1;0.97;0.601;1;0.601;0.431;0.31;0.773;1;2;0.66899;0.02864;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.729;0.729;0.807;0.807;0.846;0.149;4.801;0.922;1;0.609;0.609;1;0.37;0.325;0.766;0;1;0.01184;0.57647;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.681;0.681;0.786;0.786;0.825;0.422;1.614;0.928;1;0.628;0.628;1;0.367;0.272;0.695;0;2;0.01184;1.5994;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.808;0.808;0.893;0.893;0.89;2.705;0.293;1;0.976;0.651;1;0.651;0.433;0.349;0.809;1;2;0.40911;0.02412;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.704;0.704;0.777;0.777;0.826;0.124;5.5;0.889;1;0.567;0.567;1;0.361;0.273;0.742;0;1;0.01906;0.56243;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.669;0.669;0.781;0.781;0.818;0.851;0.787;1;0.994;0.879;1;0.879;0.355;0.23;0.681;0;2;1.2369;0.01207;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.789;0.789;0.866;0.866;0.876;5.759;0.133;1;0.972;0.599;1;0.599;0.436;0.301;0.789;1;2;0.42885;0.01207;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.718;0.718;0.787;0.787;0.838;0.134;5.252;0.895;1;0.578;0.578;1;0.357;0.27;0.752;0;1;0.01446;0.62107;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.679;0.679;0.783;0.783;0.828;0.656;1.047;0.955;1;0.733;0.733;1;0.349;0.23;0.689;0;2;0.01446;0.91639;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.82;0.82;0.88;0.88;0.897;4.407;0.183;1;0.978;0.644;1;0.644;0.437;0.323;0.82;1;2;0.35251;0.01155;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.467;0.467;0.813;0.813;0.606;0.182;2.012;0.949;1;0.701;0.701;1;0.382;0.202;0.481;0;1;0.01035;0.21904;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.671;0.671;0.789;0.789;0.812;0.658;1.002;1;1;0.994;1;0.994;0.364;0.257;0.675;0;2;0.23466;0.02337;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.448;0.448;0.865;0.865;0.583;1.584;0.215;1;0.973;0.587;1;0.587;0.423;0.098;0.458;1;2;0.4909;0.02337;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.476;0.476;0.811;0.811;0.623;0.197;1.97;0.966;1;0.792;0.792;1;0.378;0.239;0.48;0;1;0.01489;0.17252;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.666;0.666;0.778;0.778;0.811;0.483;1.363;0.929;1;0.645;0.645;1;0.358;0.331;0.669;0;2;0.01489;1.2779;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.478;0.478;0.877;0.877;0.627;1.197;0.328;0.989;1;0.749;0.749;1;0.421;0.157;0.483;1;2;0.0002;0.61095;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.233;0.233;0.785;0.785;0.364;0.131;1.011;0.896;1;0.541;0.541;1;0.364;0.179;0.373;0;1;0.01564;0.64786;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.7;0.7;0.809;0.809;0.825;0.503;1.353;0.953;1;0.687;0.687;1;0.372;0.31;0.72;0;2;0.01564;0.91931;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.315;0.315;0.865;0.865;0.435;0.671;0.282;0.964;1;0.548;0.548;1;0.422;0.17;0.391;1;2;0.00006;2.9908;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.247;0.247;0.787;0.787;0.383;0.138;1.066;0.895;1;0.548;0.548;1;0.368;0.168;0.331;0;1;0.00823;0.62987;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.711;0.711;0.811;0.811;0.83;0.382;1.803;0.937;1;0.632;0.632;1;0.377;0.291;0.731;0;2;0.00823;1.0666;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.345;0.345;0.845;0.845;0.462;0.489;0.435;0.935;1;0.459;0.459;1;0.427;0.166;0.369;1;2;0.00006;4.5313;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.42;0.42;0.781;0.781;0.546;0.146;2.039;0.897;1;0.576;0.576;1;0.382;0.197;0.459;0;1;0.02346;0.46802;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.726;0.726;0.81;0.81;0.831;0.556;1.242;0.965;1;0.787;0.787;1;0.386;0.303;0.742;0;2;0.02346;0.49665;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.494;0.494;0.877;0.877;0.61;1.515;0.245;1;0.995;0.857;1;0.857;0.435;0.245;0.498;1;2;0.05104;0.00954;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.461;0.461;0.783;0.783;0.582;0.162;2.091;0.913;1;0.606;0.606;1;0.382;0.201;0.474;0;1;0.02129;0.37957;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.729;0.729;0.814;0.814;0.827;0.429;1.597;0.937;1;0.653;0.653;1;0.384;0.31;0.739;0;2;0.02129;0.85025;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.516;0.516;0.881;0.881;0.629;1.156;0.343;0.984;1;0.696;0.696;1;0.437;0.249;0.524;1;2;0.00009;0.66115;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.718;0.718;0.793;0.793;0.842;0.142;5.008;0.906;1;0.569;0.569;1;0.366;0.297;0.748;0;1;0.00888;0.82848;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.666;0.535;0.782;0.597;0.807;0.783;0.833;0.958;0.981;0.775;0.816;0.938;0.359;0.243;0.677;0;2;3.5808;3.5607;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.845;0.845;0.889;0.889;0.915;5.003;0.167;1;0.98;0.645;1;0.645;0.443;0.337;0.845;1;2;0.42505;0.02141;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.731;0.731;0.797;0.797;0.852;0.148;4.899;0.909;1;0.572;0.572;1;0.368;0.296;0.766;0;1;0.02868;0.96826;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.691;0.691;0.78;0.78;0.837;0.604;1.159;0.938;1;0.643;0.643;1;0.365;0.262;0.706;0;2;0.02868;2.1861;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.869;0.869;0.896;0.896;0.93;3.82;0.227;1;0.985;0.695;1;0.695;0.446;0.34;0.869;1;2;0.33379;0.02939;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.695;0.695;0.778;0.778;0.805;0.109;5.951;0.915;1;0.634;0.634;1;0.368;0.275;0.74;0;1;0.01964;0.44424;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.625;0.625;0.766;0.766;0.773;0.36;1.66;0.921;1;0.625;0.625;1;0.354;0.22;0.667;0;2;0.01964;2.453;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Green/Red;0;0.758;0.758;0.876;0.876;0.843;3.119;0.228;1;0.964;0.654;1;0.654;0.439;0.312;0.758;1;2;0.39673;0.02059;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Green;0;0.727;0.727;0.783;0.783;0.817;0.119;5.618;0.923;1;0.626;0.626;1;0.379;0.305;0.759;0;1;0.00954;0.32261;0;0;-;-;No Fluorophore;No Feed
Microcystis aeruginosa Negative Control;Blue/Red;0;0.667;0.667;0.778;0.778;0.785;0.261;2.36;0.908;1;0.558;0.558;1;0.364;0.253;0.706;0;2;0.00954;1.8167;0;0;-;-;No Fluorophore;No Feed
