Title;ID;Frame;Pearson;ObjPear;Spearman;ObjSp;Overlap;K1;K2;M1;M2;Inters;I1;I2;ICQ;CCFmin;CCFmax;ChR;ChG;ThR;ThG;SiR;SiG;ROI;Ref;Treatment;Feeding
Negative Control;Blue/Green;0;0.729;0.729;0.689;0.689;0.768;0.059;9.931;1;0.99;0.661;1;0.661;0.443;0.688;0.731;0;1;2.8588;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.842;0.842;0.706;0.705;0.869;0.325;2.324;0.999;0.996;0.517;0.994;0.519;0.443;0.797;0.85;0;2;4.3536;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.715;0.714;0.724;0.726;0.751;3.663;0.154;1;0.982;0.3;0.997;0.3;0.468;0.679;0.715;1;2;0.29686;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.753;0.753;0.661;0.661;0.789;0.069;8.992;1;1;1;1;1;0.444;0.712;0.758;0;1;0.02718;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.847;0.847;0.691;0.691;0.874;0.279;2.731;1;0.987;0.468;1;0.468;0.442;0.802;0.859;0;2;4.6471;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.754;0.754;0.724;0.724;0.787;2.812;0.22;1;0.979;0.328;1;0.328;0.472;0.715;0.754;1;2;0.23462;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.896;0.895;0.727;0.726;0.917;0.08;10.514;1;0.992;0.689;0.997;0.691;0.456;0.799;0.903;0;1;2.2884;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.85;0.85;0.803;0.803;0.88;0.455;1.7;1;0.99;0.525;1;0.525;0.452;0.756;0.869;0;2;3.9465;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.89;0.89;0.773;0.773;0.91;5.483;0.151;1;0.972;0.32;1;0.32;0.472;0.778;0.891;1;2;0.34736;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.897;0.897;0.722;0.721;0.918;0.094;8.968;1;0.993;0.718;0.997;0.72;0.456;0.801;0.904;0;1;1.8404;0.00014;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.846;0.846;0.801;0.801;0.876;0.397;1.935;1;0.993;0.556;1;0.556;0.45;0.753;0.866;0;2;3.1571;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.903;0.903;0.774;0.774;0.921;4.137;0.205;1;0.975;0.324;1;0.324;0.474;0.782;0.904;1;2;0.35658;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.886;0.886;0.693;0.693;0.908;0.05;16.432;1;1;1;1;1;0.454;0.833;0.888;0;2;4.8282;0.00072;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.822;0.822;0.771;0.771;0.853;0.368;1.979;1;0.995;0.451;1;0.451;0.45;0.767;0;0;2;4.8049;0.00072;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.864;0.864;0.758;0.758;0.887;6.975;0.113;1;0.977;0.283;1;0.283;0.471;0.776;0.865;1;2;0.3827;0.00072;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.891;0.891;0.679;0.679;0.912;0.059;14.198;1;1;1;1;1;0.455;0.838;0.894;0;1;0.01058;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.824;0.824;0.75;0.75;0.856;0.285;2.573;1;0.995;0.527;1;0.527;0.449;0.771;0;0;2;3.3834;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.882;0.882;0.759;0.759;0.902;4.729;0.172;1;0.981;0.294;1;0.294;0.474;0.794;0.883;1;2;0.3909;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.708;0.569;0.834;0.771;0.757;0.084;6.845;0.96;0.981;0.68;0.749;0.881;0.451;0.683;0.708;0;1;14.621;0.91693;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.823;0.772;0.815;0.822;0.859;0.295;2.5;0.962;0.997;0.589;0.61;0.945;0.445;0.81;0.824;0;2;8.2981;0.89458;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.711;0.711;0.798;0.798;0.759;2.456;0.235;1;0.981;0.33;1;0.33;0.469;0.664;0.711;1;2;0.46703;0.00094;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.735;0.735;0.584;0.584;0.785;0.09;6.837;0.993;1;0.969;0.969;1;0.447;0.712;0.735;0;1;0.00581;0.00016;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.836;0.72;0.871;0.758;0.869;0.288;2.625;0.977;0.99;0.749;0.812;0.906;0.448;0.822;0.837;0;2;15.755;1.0728;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.742;0.742;0.81;0.81;0.787;2.081;0.298;1;0.984;0.355;1;0.355;0.47;0.695;0.742;1;2;0.33205;0.00212;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.899;0.899;0.769;0.769;0.923;0.061;13.934;1;1;1;1;1;0.456;0.749;0.901;0;1;0.00978;0.00014;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.862;0.86;0.834;0.838;0.893;0.373;2.133;1;0.995;0.475;0.998;0.475;0.453;0.704;0.869;0;2;4.176;0.00079;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.856;0.854;0.805;0.813;0.886;5.684;0.138;1;0.979;0.338;1;0.338;0.457;0.682;0.857;1;2;0.48007;0.00079;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.901;0.871;0.852;0.86;0.924;0.073;11.779;0.985;0.998;0.667;0.718;0.904;0.456;0.749;0.903;0;1;4.5726;0.12318;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.869;0.867;0.818;0.818;0.898;0.298;2.705;1;0.997;0.556;0.994;0.558;0.451;0.708;0.877;0;2;4.3329;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.883;0.882;0.814;0.821;0.908;3.943;0.209;1;0.985;0.346;1;0.346;0.464;0.7;0.885;1;2;0.4166;0.0006;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.882;0.882;0.619;0.619;0.902;0.083;9.845;0.999;1;0.994;0.994;1;0.461;0.449;0.904;0;1;0.01505;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.868;0.868;0.707;0.707;0.888;0.443;1.781;1;0.993;0.413;1;0.413;0.466;0.463;0.876;0;2;3.8466;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.881;0.881;0.723;0.723;0.898;4.869;0.166;1;0.986;0.259;1;0.259;0.479;0.433;0.883;1;2;0.34725;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.881;0.881;0.599;0.599;0.902;0.095;8.543;1;1;1;1;1;0.461;0.449;0.903;0;1;0.01663;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.872;0.872;0.68;0.68;0.892;0.399;1.994;1;0.99;0.493;1;0.493;0.466;0.467;0.879;0;2;3.2721;0.00044;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.897;0.897;0.723;0.723;0.912;3.841;0.217;1;0.981;0.275;1;0.275;0.48;0.447;0.899;1;2;0.30103;0.00044;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.902;0.902;0.752;0.752;0.925;0.074;11.482;1;1;0.997;0.997;1;0.455;0.621;0.907;0;1;0.00749;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.888;0.887;0.834;0.841;0.911;0.55;1.507;1;0.995;0.436;0.996;0.436;0.462;0.621;0.888;0;2;4.5532;0.00086;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.87;0.868;0.782;0.789;0.895;6.769;0.118;1;0.979;0.355;0.998;0.356;0.46;0.545;0.873;1;2;0.4847;0.00086;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.904;0.904;0.749;0.749;0.926;0.088;9.721;1;1;1;1;1;0.456;0.625;0.907;0;1;0.00675;0.00014;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.889;0.888;0.822;0.824;0.911;0.471;1.762;1;0.993;0.457;0.998;0.457;0.463;0.623;0.889;0;2;3.3013;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.891;0.89;0.791;0.795;0.912;4.994;0.167;1;0.981;0.36;0.999;0.36;0.466;0.56;0.894;1;2;0.43309;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.895;0.895;0.601;0.601;0.911;0.076;10.897;1;1;0.996;0.996;1;0.461;0.798;0.901;0;1;0.00835;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.829;0.829;0.669;0.667;0.853;0.364;1.998;1;0.991;0.608;0.999;0.608;0.46;0.744;0.833;0;2;1.9884;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.881;0.88;0.704;0.705;0.896;4.615;0.174;1;0.971;0.251;1;0.251;0.478;0.762;0.882;1;2;0.28843;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.897;0.877;0.714;0.72;0.912;0.091;9.108;0.966;0.994;0.506;0.559;0.842;0.462;0.797;0.9;0;1;3.1151;0.21766;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.834;0.834;0.633;0.631;0.857;0.339;2.17;1;0.99;0.71;0.999;0.71;0.459;0.749;0.838;0;2;1.546;0.00037;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.903;0.903;0.7;0.7;0.916;3.683;0.228;1;0.967;0.283;1;0.283;0.48;0.776;0.905;1;2;0.2676;0.00037;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.905;0.905;0.639;0.639;0.926;0.066;12.952;1;1;1;1;1;0.463;0.843;0.912;0;1;0.19743;0.00015;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.866;0.864;0.708;0.704;0.893;0.4;1.996;0.999;0.997;0.532;0.983;0.537;0.452;0.801;0;0;2;7.9557;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.867;0.866;0.795;0.803;0.894;5.544;0.144;1;0.99;0.34;0.999;0.34;0.468;0.804;0.868;1;2;0.52566;0.00068;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.906;0.906;0.648;0.648;0.927;0.079;10.875;1;1;1;1;1;0.464;0.845;0.913;0;1;0.14656;0.00016;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.869;0.869;0.694;0.694;0.897;0.338;2.377;1;0.995;0.59;1;0.59;0.453;0.803;0;0;2;6.8277;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.89;0.89;0.774;0.774;0.912;3.981;0.209;1;0.989;0.342;1;0.342;0.472;0.821;0.891;1;2;0.47271;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.649;0.649;0.803;0.803;0.703;0.068;7.27;1;0.995;0.573;1;0.573;0.457;0.52;0.649;0;1;2.4616;0.00014;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.86;0.859;0.847;0.849;0.89;0.327;2.423;1;0.995;0.497;0.998;0.497;0.453;0.662;0.865;0;2;3.7865;0.00067;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.631;0.629;0.81;0.817;0.684;2.612;0.179;1;0.981;0.349;1;0.349;0.47;0.47;0.636;1;2;0.32383;0.00067;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.67;0.609;0.861;0.861;0.722;0.08;6.519;0.989;0.996;0.704;0.785;0.872;0.458;0.534;0.67;0;1;3.22;0.11779;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.872;0.871;0.827;0.827;0.9;0.276;2.93;1;0.995;0.545;0.998;0.546;0.455;0.671;0.878;0;2;2.5627;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.672;0.671;0.821;0.825;0.722;2.017;0.258;1;0.988;0.408;1;0.408;0.472;0.502;0.676;1;2;0.18488;0.00053;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.877;0.849;0.765;0.766;0.899;0.069;11.76;0.966;0.994;0.567;0.627;0.856;0.444;0.476;0.92;0;1;4.4977;0.18733;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.855;0.855;0.718;0.718;0.88;0.401;1.931;1;0.992;0.513;1;0.513;0.45;0.466;0.89;0;2;4.1472;0.00061;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.89;0.89;0.753;0.753;0.908;5.49;0.15;1;0.979;0.301;1;0.301;0.478;0.535;0.89;1;2;0.32122;0.00061;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.877;0.877;0.655;0.655;0.9;0.081;10.022;0.999;1;0.994;0.994;1;0.444;0.48;0.919;0;1;0.00532;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.858;0.858;0.74;0.738;0.883;0.34;2.294;1;0.994;0.569;0.992;0.571;0.45;0.467;0.894;0;2;3.0015;0.00049;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.899;0.899;0.761;0.765;0.916;3.922;0.214;1;0.981;0.308;1;0.308;0.479;0.533;0.899;1;2;0.28364;0.00049;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.905;0.875;0.798;0.821;0.925;0.076;11.266;0.968;0.995;0.587;0.634;0.889;0.455;0.848;0.914;0;1;7.1609;0.24548;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.855;0.855;0.737;0.737;0.883;0.48;1.625;1;0.994;0.513;1;0.513;0.448;0.796;0;0;2;6.3519;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.895;0.895;0.771;0.771;0.915;6.172;0.136;1;0.983;0.303;1;0.303;0.473;0.832;0.896;1;2;0.37878;0.00074;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.905;0.905;0.639;0.639;0.924;0.087;9.825;0.999;1;0.996;0.996;1;0.455;0.85;0.913;0;1;0.01599;0.00013;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.857;0.857;0.645;0.645;0.885;0.4;1.962;1;0.987;0.585;1;0.585;0.448;0.796;0;0;2;4.5663;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.905;0.905;0.775;0.775;0.923;4.369;0.195;1;0.976;0.312;1;0.312;0.475;0.837;0.906;1;2;0.33044;0.00058;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.826;0.825;0.785;0.784;0.864;0.063;11.804;1;0.993;0.617;0.993;0.62;0.457;0.706;0.827;0;1;2.2888;0.00014;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.864;0.863;0.836;0.838;0.894;0.331;2.415;1;0.993;0.467;1;0.467;0.453;0.723;0.866;0;2;4.5261;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.765;0.764;0.799;0.803;0.811;4.206;0.156;1;0.975;0.33;1;0.33;0.46;0.667;0.774;1;2;0.53437;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.838;0.838;0.77;0.768;0.874;0.073;10.437;1;0.994;0.659;0.992;0.662;0.457;0.72;0.84;0;1;3.159;0.00015;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.873;0.873;0.804;0.804;0.902;0.264;3.077;1;0.994;0.541;1;0.541;0.454;0.733;0.876;0;2;4.6453;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.805;0.805;0.811;0.811;0.844;3.015;0.236;1;0.982;0.339;1;0.339;0.465;0.691;0.813;1;2;0.43707;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.852;0.817;0.734;0.745;0.876;0.07;10.906;0.952;0.992;0.516;0.56;0.866;0.445;0.439;0.901;0;1;5.6887;0.24201;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.862;0.862;0.64;0.64;0.884;0.413;1.89;1;0.989;0.536;1;0.536;0.452;0.437;0.895;0;2;4.6469;0.00054;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.882;0.882;0.72;0.72;0.9;5.296;0.153;1;0.977;0.29;1;0.29;0.475;0.521;0.882;1;2;0.26511;0.00054;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.855;0.855;0.559;0.559;0.879;0.08;9.653;1;1;1;1;1;0.442;0.44;0.9;0;1;0.00947;0.0001;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.867;0.867;0.702;0.701;0.888;0.341;2.315;1;0.994;0.569;0.998;0.57;0.451;0.439;0.899;0;2;4.7148;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.897;0.897;0.717;0.718;0.913;3.754;0.222;1;0.984;0.298;1;0.298;0.476;0.525;0.897;1;2;0.23164;0.00042;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.716;0.653;0.836;0.843;0.764;0.067;8.714;0.987;0.997;0.657;0.727;0.873;0.461;0.614;0.718;0;1;3.4327;0.12244;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.844;0.844;0.739;0.737;0.877;0.274;2.804;1;0.992;0.57;0.998;0.571;0.453;0.725;0.861;0;2;2.4829;0.00057;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.685;0.684;0.784;0.787;0.735;2.678;0.202;1;0.978;0.316;1;0.316;0.468;0.589;0.685;1;2;0.391;0.00057;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.733;0.672;0.828;0.837;0.779;0.078;7.805;0.983;0.996;0.642;0.704;0.879;0.461;0.627;0.735;0;1;4.0577;0.17919;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.858;0.858;0.766;0.764;0.889;0.239;3.301;1;0.996;0.642;0.997;0.643;0.454;0.736;0.877;0;2;2.4616;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.726;0.725;0.789;0.791;0.772;2.117;0.281;1;0.988;0.359;1;0.359;0.472;0.62;0.727;1;2;0.27157;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.702;0.658;0.799;0.815;0.754;0.066;8.624;0.981;0.997;0.574;0.613;0.899;0.454;0.686;0.708;0;1;2.2677;0.13261;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.853;0.853;0.781;0.781;0.884;0.359;2.181;1;0.992;0.494;1;0.494;0.446;0.805;0;0;2;3.0976;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.688;0.688;0.782;0.783;0.738;3.466;0.157;1;0.976;0.309;1;0.309;0.469;0.631;0.697;1;2;0.4289;0.00071;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.718;0.668;0.802;0.818;0.768;0.074;8.001;0.977;0.997;0.58;0.62;0.9;0.454;0.702;0.721;0;1;3.3911;0.17306;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.853;0.853;0.753;0.753;0.884;0.264;2.96;1;0.993;0.622;1;0.622;0.446;0.805;0;0;2;2.7296;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.725;0.725;0.787;0.787;0.771;2.432;0.244;1;0.979;0.332;1;0.332;0.472;0.661;0.729;1;2;0.32145;0.00052;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.89;0.867;0.777;0.793;0.911;0.073;11.406;0.974;0.996;0.558;0.603;0.883;0.452;0.86;0.895;0;1;3.2909;0.15634;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.826;0.826;0.704;0.704;0.857;0.313;2.352;1;0.994;0.66;1;0.66;0.449;0.806;0.827;0;2;2.2439;0.00084;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.852;0.852;0.756;0.756;0.877;4.129;0.186;1;0.972;0.276;1;0.276;0.463;0.788;0.853;1;2;0.41243;0.00084;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.878;0.878;0.619;0.619;0.899;0.083;9.749;1;1;1;1;1;0.448;0.8;0.906;0;1;0.01848;0.00011;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.845;0.845;0.701;0.7;0.87;0.355;2.131;1;0.993;0.55;0.996;0.552;0.45;0.775;0.865;0;2;3.2376;0.00047;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.855;0.855;0.728;0.729;0.877;3.885;0.198;1;0.977;0.264;1;0.264;0.471;0.805;0.855;1;2;0.35226;0.00047;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.883;0.883;0.616;0.616;0.903;0.099;8.267;1;1;0.998;0.998;1;0.449;0.805;0.909;0;1;0.00908;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.852;0.852;0.62;0.62;0.877;0.315;2.441;1;0.988;0.695;1;0.695;0.449;0.778;0.878;0;2;1.9474;0.00039;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.897;0.896;0.731;0.731;0.913;3.005;0.277;1;0.97;0.315;1;0.315;0.476;0.835;0.897;1;2;0.25527;0.00039;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.896;0.872;0.776;0.793;0.915;0.075;11.203;0.974;0.996;0.563;0.609;0.88;0.451;0.872;0.899;0;1;3.788;0.15758;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.86;0.816;0.838;0.843;0.884;0.339;2.305;0.979;0.997;0.658;0.7;0.917;0.45;0.841;0.86;0;2;4.6579;0.91871;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.868;0.868;0.753;0.753;0.891;4.27;0.186;1;0.961;0.298;1;0.298;0.464;0.822;0.869;1;2;0.28237;0.00514;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.9;0.9;0.651;0.651;0.919;0.086;9.769;1;1;0.998;0.998;1;0.453;0.876;0.904;0;1;0.02241;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.866;0.866;0.704;0.704;0.89;0.271;2.923;1;0.994;0.688;1;0.688;0.449;0.848;0.867;0;2;2.3778;0.00085;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.901;0.901;0.757;0.757;0.918;2.983;0.282;1;0.981;0.319;1;0.319;0.471;0.851;0.901;1;2;0.2981;0.00085;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.91;0.91;0.732;0.732;0.929;0.061;14.226;1;0.991;0.669;1;0.669;0.457;0.828;0.912;0;1;2.6744;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.87;0.869;0.783;0.782;0.896;0.393;2.043;1;0.991;0.535;0.999;0.535;0.452;0.786;0.883;0;2;4.1382;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.892;0.892;0.789;0.792;0.913;6.251;0.133;1;0.976;0.34;1;0.34;0.476;0.793;0.894;1;2;0.30506;0.00073;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.91;0.91;0.731;0.73;0.93;0.071;12.17;1;0.992;0.713;0.998;0.714;0.458;0.83;0.912;0;1;2.0924;0.00012;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.874;0.874;0.772;0.772;0.9;0.308;2.629;1;0.992;0.619;1;0.619;0.453;0.79;0.889;0;2;2.7979;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.908;0.908;0.794;0.794;0.926;4.23;0.203;1;0.978;0.356;1;0.356;0.477;0.801;0.909;1;2;0.2698;0.00055;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.905;0.885;0.717;0.693;0.918;0.066;12.858;0.979;0.988;0.549;0.662;0.762;0.46;0.838;0.915;0;1;3.747;0.20686;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.853;0.853;0.678;0.678;0.873;0.368;2.071;1;0.99;0.596;1;0.596;0.459;0.763;0.879;0;2;2.0459;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.878;0.878;0.682;0.682;0.894;5.376;0.149;1;0.968;0.292;1;0.292;0.473;0.773;0.884;1;2;0.28646;0.00048;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Green;0;0.905;0.905;0.596;0.596;0.92;0.079;10.749;1;1;1;1;1;0.459;0.84;0.916;0;1;0.00888;0.00009;0;0;-;-;No Fluorophore;No Feed
Negative Control;Blue/Red;0;0.864;0.855;0.666;0.649;0.882;0.29;2.685;0.992;0.985;0.472;0.832;0.522;0.46;0.777;0.885;0;2;3.524;0.23497;0;0;-;-;No Fluorophore;No Feed
Negative Control;Green/Red;0;0.907;0.907;0.65;0.65;0.92;3.512;0.241;1;0.962;0.364;1;0.364;0.478;0.803;0.91;1;2;0.2015;0.00103;0;0;-;-;No Fluorophore;No Feed
Negative Prop-Tyr;Blue/Green;0;0.888;0.857;0.836;0.848;0.919;0.085;9.926;0.975;0.997;0.61;0.642;0.926;0.466;0.664;0.89;0;1;4.3513;0.28631;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.876;0.876;0.786;0.786;0.91;0.607;1.363;1;0.998;0.587;1;0.587;0.458;0.659;0.879;0;2;4.5875;0.00081;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.87;0.87;0.827;0.827;0.903;6.623;0.123;1;0.989;0.378;1;0.378;0.465;0.636;0.874;1;2;0.46514;0.00081;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.882;0.858;0.824;0.84;0.915;0.1;8.369;0.969;0.998;0.572;0.595;0.936;0.466;0.662;0.885;0;1;3.1607;0.2703;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Red;0;0.876;0.836;0.869;0.872;0.909;0.441;1.874;0.974;0.999;0.661;0.676;0.968;0.46;0.652;0.879;0;2;3.9758;0.5287;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Green/Red;0;0.885;0.884;0.83;0.834;0.915;4.129;0.203;1;0.989;0.394;0.999;0.394;0.468;0.637;0.889;1;2;0.41524;0.00056;0;0;-;-;No Fluorophore;Prop-Tyr
Negative Prop-Tyr;Blue/Green;0;0.886;0.85;0.779;0.795;0.911;0.087;9.491;0.957;0.994;0.558;0.602;0.886;0.46;0.862;0.887;0;1;6.8763;0.42075;0;0;-;-;No Fluorophore;Prop-Tyr
