Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
19.01.2021;126/8 MV A405+BODI Prop-Lys;87a;37;256;256;29;7.91E+07;1.55E+07;2.91E+07;5.33E-01;2.72E+00;5.10E+00;A405+BODIPY;Prop-Lys
19.01.2021;126/8 MV A405+BODI Prop-Lys;87a;38;256;256;29;7.43E+07;1.47E+07;2.40E+07;6.13E-01;3.10E+00;5.05E+00;A405+BODIPY;Prop-Lys
19.01.2021;126/8 MV A405+BODI Prop-Lys;87a;39;256;256;34;9.81E+07;1.09E+07;3.67E+07;2.97E-01;2.67E+00;9.00E+00;A405+BODIPY;Prop-Lys
19.01.2021;126/8 MV A405+BODI Prop-Lys;87a;40;256;256;34;9.12E+07;1.04E+07;3.00E+07;3.47E-01;3.04E+00;8.77E+00;A405+BODIPY;Prop-Lys
19.01.2021;126/8 MV A405+BODI Prop-Lys;87a;41;256;256;28;7.36E+07;1.62E+07;2.09E+07;7.75E-01;3.52E+00;4.54E+00;A405+BODIPY;Prop-Lys
19.01.2021;126/8 MV A405+BODI Prop-Lys;87a;42;256;256;28;6.90E+07;1.47E+07;1.79E+07;8.21E-01;3.85E+00;4.69E+00;A405+BODIPY;Prop-Lys
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;3;256;256;34;4.78E+07;3.98E+06;1.48E+07;2.69E-01;3.23E+00;1.20E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;4;256;256;34;4.86E+07;3.98E+06;1.21E+07;3.29E-01;4.02E+00;1.22E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;5;256;256;30;3.55E+07;2.36E+06;1.19E+07;1.98E-01;2.98E+00;1.50E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;6;256;256;30;3.88E+07;2.44E+06;9.74E+06;2.51E-01;3.98E+00;1.59E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;7;256;256;29;2.66E+07;2.41E+06;8.39E+06;2.87E-01;3.17E+00;1.10E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;8;256;256;29;2.98E+07;2.15E+06;6.94E+06;3.10E-01;4.29E+00;1.39E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;9;256;256;31;4.91E+07;3.03E+06;1.42E+07;2.13E-01;3.46E+00;1.62E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;10;256;256;31;5.00E+07;3.10E+06;1.20E+07;2.58E-01;4.17E+00;1.61E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;11;256;256;25;3.57E+07;3.08E+06;1.31E+07;2.35E-01;2.73E+00;1.16E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;12;256;256;25;3.65E+07;2.92E+06;1.08E+07;2.70E-01;3.38E+00;1.25E+01;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;13;256;256;25;1.58E+07;8.44E+06;1.01E+07;8.36E-01;1.56E+00;1.87E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;14;256;256;25;1.58E+07;8.66E+06;8.75E+06;9.90E-01;1.81E+00;1.82E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;15;256;256;26;1.81E+07;8.95E+06;1.22E+07;7.34E-01;1.48E+00;2.02E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;16;256;256;26;1.82E+07;9.20E+06;1.03E+07;8.93E-01;1.77E+00;1.98E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;17;256;256;30;2.24E+07;1.18E+07;1.38E+07;8.55E-01;1.62E+00;1.90E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;18;256;256;30;2.16E+07;1.10E+07;1.14E+07;9.65E-01;1.89E+00;1.96E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;19;256;256;28;2.03E+07;9.39E+06;1.35E+07;6.96E-01;1.50E+00;2.16E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;20;256;256;28;2.00E+07;9.40E+06;1.14E+07;8.25E-01;1.75E+00;2.13E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;21;256;256;27;2.32E+07;7.83E+06;1.47E+07;5.33E-01;1.58E+00;2.96E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;22;256;256;27;2.33E+07;8.27E+06;1.23E+07;6.72E-01;1.89E+00;2.82E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;23;256;256;29;2.18E+07;1.06E+07;1.33E+07;7.97E-01;1.64E+00;2.06E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;24;256;256;29;2.22E+07;1.04E+07;1.09E+07;9.54E-01;2.04E+00;2.13E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;25;256;256;43;3.16E+07;1.95E+07;1.91E+07;1.02E+00;1.65E+00;1.62E+00;A405+BODIPY;Phe-Az
