Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;33;256;256;49;1.10E+08;1.47E+07;5.12E+07;2.87E-01;2.15E+00;7.48E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;34;256;256;49;1.04E+08;1.59E+07;4.17E+07;3.81E-01;2.49E+00;6.54E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;35;256;256;31;5.61E+07;9.19E+06;2.52E+07;3.65E-01;2.23E+00;6.10E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;36;256;256;31;5.37E+07;8.95E+06;2.06E+07;4.34E-01;2.61E+00;6.00E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;37;256;256;36;8.35E+07;1.10E+07;3.10E+07;3.55E-01;2.69E+00;7.59E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;38;256;256;36;8.14E+07;1.12E+07;2.61E+07;4.29E-01;3.12E+00;7.27E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;39;256;256;31;5.29E+07;9.56E+06;2.84E+07;3.37E-01;1.86E+00;5.53E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;40;256;256;31;4.97E+07;9.56E+06;2.29E+07;4.17E-01;2.17E+00;5.20E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;41;256;256;28;4.46E+07;8.06E+06;1.85E+07;4.36E-01;2.41E+00;5.53E+00;A405+BODIPY;No Feed
20.01.2021;126/8 dD2-2 A405+BODI Control;88a;42;256;256;28;4.39E+07;7.86E+06;1.53E+07;5.14E-01;2.87E+00;5.59E+00;A405+BODIPY;No Feed
