Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;33;256;256;25;7.24E+07;6.07E+06;2.03E+07;2.99E-01;3.57E+00;1.19E+01;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;34;256;256;25;6.68E+07;5.69E+06;1.64E+07;3.47E-01;4.07E+00;1.17E+01;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;35;256;256;39;8.79E+07;1.22E+07;3.14E+07;3.89E-01;2.80E+00;7.20E+00;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;36;256;256;39;7.56E+07;1.29E+07;2.13E+07;6.06E-01;3.55E+00;5.86E+00;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;37;256;256;33;1.06E+08;9.92E+06;3.02E+07;3.28E-01;3.51E+00;1.07E+01;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;38;256;256;33;9.91E+07;1.00E+07;2.60E+07;3.85E-01;3.81E+00;9.91E+00;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;39;256;256;29;8.21E+07;8.57E+06;2.23E+07;3.84E-01;3.68E+00;9.58E+00;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;40;256;256;29;7.37E+07;8.50E+06;1.78E+07;4.78E-01;4.14E+00;8.67E+00;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;41;256;256;33;1.01E+08;7.74E+06;2.59E+07;2.99E-01;3.90E+00;1.30E+01;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;42;256;256;33;9.34E+07;8.37E+06;2.15E+07;3.89E-01;4.34E+00;1.12E+01;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Phe-Az;89b;3;256;256;30;1.70E+07;4.32E+06;1.95E+07;2.22E-01;8.72E-01;3.94E+00;A405+BODIPY;Phe-Az
20.01.2021;126/8 dD2-2 A405+BODI Phe-Az;89b;4;256;256;30;1.22E+07;3.92E+06;1.37E+07;2.86E-01;8.91E-01;3.11E+00;A405+BODIPY;Phe-Az
20.01.2021;126/8 dD2-2 A405+BODI Phe-Az;89b;5;256;256;25;1.90E+07;3.51E+06;1.04E+07;3.38E-01;1.83E+00;5.41E+00;A405+BODIPY;Phe-Az
20.01.2021;126/8 dD2-2 A405+BODI Phe-Az;89b;6;256;256;25;1.40E+07;3.13E+06;7.08E+06;4.42E-01;1.98E+00;4.47E+00;A405+BODIPY;Phe-Az
20.01.2021;126/8 dD2-2 A405+BODI Phe-Az;89b;7;256;256;22;1.09E+07;3.16E+06;1.04E+07;3.04E-01;1.05E+00;3.45E+00;A405+BODIPY;Phe-Az
20.01.2021;126/8 dD2-2 A405+BODI Phe-Az;89b;8;256;256;22;1.10E+07;2.99E+06;7.65E+06;3.91E-01;1.44E+00;3.68E+00;A405+BODIPY;Phe-Az
