Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
16.11.2020;371-1 A488+A405 Prop-Lys;4a bis;19;256;256;31;109000000;19100000;18300000;1.043715847;5.956284153;5.706806283;A488+A405;Prop-Lys
16.11.2020;371-1 A488+A405 Prop-Lys;4a bis;20;256;256;31;103000000;18100000;13800000;1.311594203;7.463768116;5.690607735;A488+A405;Prop-Lys
04.11.2020;371-1 A488+A405 Phe-Az;4b;3;256;256;21;2.40E+07;5.83E+06;6.20E+06;0.940322581;3.870967742;4.116638079;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;4;256;256;21;2.40E+07;5.72E+06;5.28E+06;1.083333333;4.545454545;4.195804196;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;5;256;256;19;1.23E+07;2.35E+06;3.44E+06;0.683139535;3.575581395;5.234042553;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;6;256;256;19;1.19E+07;2.31E+06;2.88E+06;0.802083333;4.131944444;5.151515152;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;7;256;256;25;2.92E+07;4.60E+06;4.63E+06;0.993520518;6.306695464;6.347826087;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;8;256;256;25;2.85E+07;4.46E+06;3.95E+06;1.129113924;7.215189873;6.390134529;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;9;256;256;27;17100000;6400000;7350000;0.870748299;2.326530612;2.671875;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;10;256;256;27;14800000;6390000;6380000;1.001567398;2.319749216;2.316118936;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;11;256;256;23;2.72E+07;5.44E+06;8.22E+06;0.661800487;3.309002433;5;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;12;256;256;23;2.56E+07;5.24E+06;6.43E+06;0.814930016;3.981337481;4.885496183;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;13;256;256;24;17900000;5690000;5170000;1.100580271;3.462282398;3.145869947;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;14;256;256;24;16900000;5640000;4530000;1.245033113;3.730684327;2.996453901;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;15;256;256;48;45900000;14200000;20800000;0.682692308;2.206730769;3.232394366;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;16;256;256;48;45300000;14100000;15400000;0.915584416;2.941558442;3.212765957;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;17;256;256;21;15100000;3360000;5090000;0.660117878;2.966601179;4.494047619;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;18;256;256;21;14800000;3270000;3860000;0.847150259;3.834196891;4.525993884;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;19;256;256;23;21500000;4910000;6350000;0.773228346;3.385826772;4.378818737;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;20;256;256;23;20200000;4960000;5260000;0.942965779;3.840304183;4.072580645;A488+A405;Phe-Az
